species,production_system,item,group,age_group,sex,mean_current,mean_ideal,mean_ideal_af,mean_ideal_am,mean_ideal_jf,mean_ideal_jm,mean_ideal_nf,mean_ideal_nm,mean_all_mortality_zero,mean_mortality_zero_af,mean_mortality_zero_am,mean_mortality_zero_j,mean_mortality_zero_n,stdev_current,stdev_ideal,stdev_ideal_af,stdev_ideal_am,stdev_ideal_jf,stdev_ideal_jm,stdev_ideal_nf,stdev_ideal_nm,stdev_all_mortality_zero,stdev_mortality_zero_af,stdev_mortality_zero_am,stdev_mortality_zero_j,stdev_mortality_zero_n,sqrd_stdev_current,sqrd_stdev_ideal,sqrd_stdev_ideal_af,sqrd_stdev_ideal_am,sqrd_stdev_ideal_jf,sqrd_stdev_ideal_jm,sqrd_stdev_ideal_nf,sqrd_stdev_ideal_nm,sqrd_stdev_all_mortality_zero,sqrd_stdev_mortality_zero_af,sqrd_stdev_mortality_zero_am,sqrd_stdev_mortality_zero_j,sqrd_stdev_mortality_zero_n
Goat,Overall,Offtake Liveweight (kg),Juvenile Combined,Juvenile,Combined,31450291.9597126,68338790.47158638,43734995.707798496,33883311.27083762,37452548.40060365,48451023.71902261,35197029.18473073,35196254.592304274,57578953.975196615,31661178.74853661,31440631.68714921,33633514.480675355,33855282.02137644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Offtake Liveweight (kg),Juvenile Female,Juvenile,Female,6127592.442056701,11860793.68920609,8264244.3045294,6696678.725790421,9352860.52704965,6854574.99256211,6856166.000681531,6873107.586205069,6510956.54030112,6147438.50364911,6113913.92892991,6572521.865470851,6517163.709811041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Offtake Liveweight (kg),Juvenile Male,Juvenile,Male,25322699.5176559,56477996.7823803,35470751.4032691,27186632.5450472,28099687.873554,41596448.7264605,28340863.184049197,28323147.0060992,51067997.4348955,25513740.2448875,25326717.7582193,27060992.6152045,27338118.3115654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Offtake Liveweight (kg),Overall Combined,Overall,Combined,278136430.5224545,382871316.31538767,314963794.710038,327082529.74500513,293981377.5382782,304899055.2448092,291730774.68436056,291722184.0601866,340633256.0296911,281354961.4507207,283873365.97418857,283252889.18688786,283043316.96522677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Offtake Liveweight (kg),Overall Female,Overall,Female,81955166.3915575,97931808.86185849,93916234.8240726,85103382.81541072,87947821.54161875,85435941.4737972,85417507.93373793,85432172.43415037,65718786.68539958,84902769.7099576,81976380.9229601,82988963.67329425,82725365.63686234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Offtake Liveweight (kg),Overall Male,Overall,Male,196181264.130897,284939507.4535292,221047559.8859654,241979146.9295944,206033555.9966595,219463113.771012,206313266.7506226,206290011.6260363,274914469.3442915,196452191.7407631,201896985.0512285,200263925.5135936,200317951.3283644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Adult Combined,Adult,Combined,832242169.2335002,1135831400.329993,1056675561.22965,937609667.362306,905574895.1180748,904914562.591046,907426001.426872,907213270.2159806,792594269.8947184,887678663.7119712,843698181.2605472,853829646.3983322,854396362.1317233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Adult Female,Adult,Female,665103183.5296531,853093899.589975,835427396.183648,712786297.494709,719044067.610887,718590330.2519829,719601354.5920861,719408617.757272,528518579.3870044,719754676.1578829,665491554.009392,679842785.076954,678534766.38824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Adult Male,Adult,Male,167138985.7038473,282737500.740018,221248165.04600203,224823369.86759698,186530827.50718778,186324232.339063,187824646.834786,187804652.4587087,264075690.507714,167923987.5540882,178206627.2511552,173986861.3213782,175861595.7434833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Juvenile Combined,Juvenile,Combined,87501530.0184548,264534454.0289832,167766111.8427561,103032016.7054837,131265659.6677838,128489618.06772041,110617196.52965331,110664008.0045525,111548898.40254441,89701898.43352589,87344034.7722923,97693861.7292717,102743345.8832055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Juvenile Female,Juvenile,Female,49797009.7705455,143580600.9884695,93243237.0108524,58836535.7001763,85151693.4981726,61608988.3703736,62959638.65421881,63051947.037183106,52415036.273085505,50890493.650334895,49663937.6109742,56027100.2240309,58220269.3289702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Juvenile Male,Juvenile,Male,37704520.2479093,120953853.0405137,74522874.8319037,44195481.005307406,46113966.1696112,66880629.6973468,47657557.8754345,47612060.9673694,59133862.1294589,38811404.783190995,37680097.1613181,41666761.5052408,44523076.5542353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Neonatal Combined,Neonatal,Combined,72218326.7599428,246465172.18790552,155830788.5716982,84261690.4299622,84588603.3100425,84311756.6278126,110760425.07630369,114543240.4887298,75599092.57467742,75889607.85087849,72087896.8729223,72709897.639928,88709859.67210129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Neonatal Female,Neonatal,Female,36384422.595005296,119971175.31674871,78315888.6861831,42648323.963829204,42754552.6076818,42663374.2132542,65442907.4725976,46376743.796893194,34602733.724445716,38303305.4905259,36364957.9320871,36667224.9562226,44903154.7242544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Neonatal Male,Neonatal,Male,35833904.164937496,126493996.8711568,77514899.88551511,41613366.466133,41834050.702360705,41648382.4145584,45317517.60370611,68166496.6918366,40996358.8502317,37586302.3603526,35722938.9408352,36042672.6837054,43806704.9478469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Overall Combined,Overall,Combined,991962026.0118979,1646831026.5468817,1380272461.6441042,1124903374.497752,1121429158.095901,1117715937.2865791,1128803623.0328288,1132420518.7092628,979742260.8719401,1053270169.9963756,1003130112.9057617,1024233405.767532,1045849567.6870301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Overall Female,Overall,Female,751284615.8952038,1116645675.895193,1006986521.8806835,814271157.1587145,846950313.7167413,822862692.8356109,848003900.7189023,828837308.5913483,615536349.3845356,808948475.2987437,751520449.5524533,772537110.2572075,781658190.4414647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Population Liveweight (kg),Overall Male,Overall,Male,240677410.11669412,530185350.65168846,373285939.7634208,310632217.3390374,274478844.3791597,294853244.45096815,280799722.31392664,303583210.1179147,364205911.4874046,244321694.69763178,251609663.3533085,251696295.51032442,264191377.24556547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Adult Combined,Adult,Combined,15313308859.43341,14897548416.06141,16741071636.965519,15935564077.78603,15883352412.11562,15934463491.30531,15883141395.335842,15907924101.317902,12661735791.895199,15866155100.076698,15454187674.53786,15489497129.94098,15471607707.521019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Adult Female,Adult,Female,12001331399.77644,11493412203.1857,13065673882.672909,12363527258.459671,12415779601.26727,12456204587.20834,12412138758.726582,12430839744.02411,8021485573.49017,12549810361.20235,12010823094.52464,12118652859.55312,12098255523.77324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Adult Male,Adult,Male,3311977459.65697,3404136212.87571,3675397754.29261,3572036819.3263597,3467572810.84835,3478258904.09697,3471002636.60926,3477084357.29379,4640250218.405029,3316344738.87435,3443364580.01322,3370844270.3878603,3373352183.74778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Juvenile Combined,Juvenile,Combined,2968762383.712044,4143062566.520013,4254752784.064805,3234177812.324562,3417804670.092823,3422362847.936146,3376881342.756159,3381973118.261796,4291178427.6664424,2993411467.0007973,2967542473.3745966,3213493223.6668434,3232500467.17028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Juvenile Female,Juvenile,Female,1735802119.475697,2350182118.27807,2431144440.60576,1895522254.849069,2031796513.290586,1970615199.091735,1972883351.680069,1975940013.714349,1809131328.1179771,1748626106.186627,1735167796.4547558,1887183102.785227,1882645277.303172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Juvenile Male,Juvenile,Male,1232960264.236347,1792880448.241943,1823608343.459045,1338655557.475493,1386008156.802237,1451747648.844411,1403997991.07609,1406033104.547447,2482047099.548465,1244785360.81417,1232374676.9198408,1326310120.881616,1349855189.8671079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Neonatal Combined,Neonatal,Combined,3685220041.9868984,5961742508.015591,6335346630.83182,4015427414.7282495,4022811608.7675104,4027588696.159775,4362688325.034049,4376463290.96999,4720679115.881983,3758985730.444994,3681226326.047216,3690947828.982516,4275499779.293416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Neonatal Female,Neonatal,Female,1914588973.0929751,3050399939.4166203,3252305474.06424,2092201826.1194468,2095636023.525211,2098517146.396236,2290470491.21312,2251111784.39815,1783557831.955173,1951828493.6933398,1912647400.703008,1917165169.195081,2225978309.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Neonatal Male,Neonatal,Male,1770631068.893923,2911342568.59897,3083041156.76758,1923225588.6088028,1927175585.242299,1929071549.763539,2072217833.820929,2125351506.57184,2937121283.9268103,1807157236.7516541,1768578925.344208,1773782659.787435,2049521469.932816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Overall Combined,Overall,Combined,21967291285.132355,25002353490.597015,27331171051.862144,23185169304.838844,23323968690.975952,23384415035.40123,23622711063.126045,23666360510.549686,21673593335.443626,22618552297.52249,22102956473.959675,22393938182.59034,22979607953.98472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Overall Female,Overall,Female,15651722492.345112,16893994260.88039,18749123797.34291,16351251339.428186,16543212138.083067,16525336932.696312,16675492601.619768,16657891542.13661,11614174733.56332,16250264961.082317,15658638291.682404,15923001131.533428,16206879110.437012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Expenditure,Overall Male,Overall,Male,6315568792.78724,8108359229.716623,8582047254.519236,6833917965.410656,6780756552.892885,6859078102.70492,6947218461.506279,7008468968.413076,10059418601.880304,6368287336.440174,6444318182.277269,6470937051.056911,6772728843.547704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Adult Combined,Adult,Combined,3046064.8078993056,0.0,272478.136065198,970128.848398234,1240922.588765485,1256175.321821552,1232591.11363102,1241576.119172596,0.0,687980.406052631,2342060.07774684,3058384.675176989,3060145.5929445988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Adult Female,Adult,Female,2362386.995975227,0.0,0.0,970128.848398234,980151.877635686,991696.6177075,968460.524364502,977337.002046095,0.0,0.0,2342060.07774684,2362683.615264421,2367235.412267663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Adult Male,Adult,Male,683677.811924079,0.0,272478.136065198,0.0,260770.711129799,264478.704114052,264130.589266518,264239.117126501,0.0,687980.406052631,0.0,695701.059912568,692910.1806769359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Juvenile Combined,Juvenile,Combined,1941707.1333333408,0.0,1055448.1700000041,851441.4533333371,0.0,0.0,924321.3466666699,923885.17666667,0.0,1953359.3333333412,1940388.590000007,0.0,2083017.766666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Juvenile Female,Juvenile,Female,1143342.480000004,0.0,589295.280000002,482174.420000002,0.0,0.0,521506.743333335,521278.170000002,0.0,1149363.156666672,1142583.0966666709,0.0,1222151.373333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Juvenile Male,Juvenile,Male,798364.653333337,0.0,466152.890000002,369267.033333335,0.0,0.0,402814.603333335,402607.006666668,0.0,803996.1766666691,797805.493333336,0.0,860866.393333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Neonatal Combined,Neonatal,Combined,4273070.8142389,0.0,3025395.41570309,2102349.75774151,2071779.22072126,2122132.61229096,0.0,0.0,0.0,4347326.40228799,4320519.98864454,4344438.34526908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Neonatal Female,Neonatal,Female,2238269.0147792203,0.0,1533222.28856754,1071791.32053449,1056174.4291311,1081812.74297287,0.0,0.0,0.0,2275321.54933966,2263369.07347877,2276138.91913603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Neonatal Male,Neonatal,Male,2034801.79945968,0.0,1492173.12713555,1030558.43720702,1015604.79159016,1040319.86931809,0.0,0.0,0.0,2072004.85294833,2057150.9151657699,2068299.4261330501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Overall Combined,Overall,Combined,9260842.755471546,0.0,4353321.721768292,3923920.059473081,3312701.809486745,3378307.934112512,2156912.4602976902,2165461.295839266,0.0,6988666.141673962,8602968.656391386,7402823.02044607,5143163.359611274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Overall Female,Overall,Female,5743998.490754452,0.0,2122517.568567542,2524094.588932726,2036326.306766786,2073509.36068037,1489967.267697837,1498615.172046097,0.0,3424684.7060063323,5748012.247892281,4638822.534400451,3589386.7856010012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Mortality,Overall Male,Overall,Male,3516844.264717096,0.0,2230804.15320075,1399825.470540355,1276375.502719959,1304798.573432142,666945.192599853,666846.1237931689,0.0,3563981.4356676303,2854956.408499106,2764000.4860456176,1553776.574010273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Adult Combined,Adult,Combined,7985642.29543408,17186599.7725925,15710110.94694791,11125573.10841546,11305882.16060684,11274003.78567161,11384749.17246975,11374036.16781449,17785648.242592618,10313704.15950302,8679318.10040136,8966601.4514897,8976287.853351701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Adult Female,Adult,Female,2913969.11735811,8532922.40925925,7868607.14634649,4915262.00841543,5170366.721736601,5150279.46978563,5194846.31840289,5185279.16494096,6527022.56259265,5205825.04222226,2927997.19706797,3521783.4880688796,3462643.95736192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Adult Male,Adult,Male,5071673.17807597,8653677.363333251,7841503.800601421,6210311.100000029,6135515.43887024,6123724.31588598,6189902.85406686,6188757.00287353,11258625.67999997,5107879.11728076,5751320.90333339,5444817.9634208195,5513643.89598978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Juvenile Combined,Juvenile,Combined,2193455.2899997616,10776932.04333362,9214660.9500001,3585456.5866664145,4011911.199999771,3989608.4266664307,4246247.029999668,4242965.763333002,4516288.636666276,2381366.8599997563,2182017.5199997723,3128893.4699998135,3528261.626666319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Juvenile Female,Juvenile,Female,131912.519999912,4388249.60666687,3602379.1333334297,881724.723333245,1107549.549999931,1096682.969999931,1203335.956666548,1201761.559999882,397695.826666606,224364.4233332361,125981.34999991201,647848.509999953,806288.0966665291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Juvenile Male,Juvenile,Male,2061542.76999985,6388682.43666675,5612281.81666667,2703731.86333317,2904361.64999984,2892925.4566665,3042911.07333312,3041204.20333312,4118592.80999967,2157002.43666652,2056036.16999986,2481044.9599998603,2721973.52999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Neonatal Combined,Neonatal,Combined,-1971344.882782419,9184139.38036425,7645831.814898426,-616073.2710663062,-567265.0516902639,-595804.948499165,276159.984901096,270586.2350717648,-9881806.225157784,-1551560.485865468,-1985874.230480508,-1904131.466697396,-70174.44391496072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Neonatal Female,Neonatal,Female,-1535208.7740509529,4070490.33684876,3295896.8383998657,-835081.180530184,-810597.984615574,-824979.0944102781,-383499.44588275603,-386286.23746408406,-1765888.2242456651,-1325330.347795039,-1542818.3643967279,-1502196.628183496,-556666.6602907827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Neonatal Male,Neonatal,Male,-436136.108731466,5113649.04351549,4349934.97649856,219007.9094638779,243332.9329253101,229174.145911113,659659.4307838519,656872.4725358489,-8115918.00091212,-226230.13807042898,-443055.86608378,-401934.8385139,486492.21637582197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Overall Combined,Overall,Combined,8207752.7026514225,37147671.196290374,32570603.711846434,14094956.42401557,14750528.308916349,14667807.263838876,15907156.187370513,15887588.166219257,12420130.654101111,11143510.533637308,8875461.389920624,10191363.454792116,12434375.036103059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Overall Female,Overall,Female,1510672.863307069,16991662.35277488,14766883.118079785,4961905.551218491,5467318.287120957,5421983.345375283,6014682.829186682,6000754.487476759,5158830.165013591,4104859.117760457,1511160.182671154,2667435.3698853366,3712265.3937376663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Number Increase,Overall Male,Overall,Male,6697079.839344354,20156008.843515493,17803720.593766652,9133050.872797078,9283210.02179539,9245823.918463591,9892473.358183831,9886833.678742498,7261300.489087518,7038651.4158768505,7364301.20724947,7523928.08490678,8722109.642365392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Production Value,Adult Combined,Adult,Combined,-4166003635.5480146,31426699546.91904,22347594303.902576,3571657599.093873,4875326600.58083,4711045161.23345,5708407976.742186,5271238434.377925,36121386885.44864,1205271214.3605099,-3734205342.018483,-2805825529.9224195,-2690194551.246007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat,Overall,Total Production Value,Adult Female,Adult,Female,2898777825.955285,23846734702.6148,19898808100.38692,9083207588.188301,10561484484.30373,9826380395.609459,9973123906.31703,9931212779.51469,16710257589.3732,9970115630.03305,2805563904.079962,4793312761.86149,4574627399.96596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
