agesex_scenario,species,production_system,item,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_mortality_zero,stdev_mortality_zero,mean_mortality_zero_j,stdev_mortality_zero_j,mean_mortality_zero_n,stdev_mortality_zero_n,mean_all_mort_25_imp,stdev_all_mort_25_imp,mean_mort_25_imp_j,stdev_mort_25_imp_j,mean_mort_25_imp_n,stdev_mort_25_imp_n,mean_all_mort_50_imp,stdev_all_mort_50_imp,mean_mort_50_imp_j,stdev_mort_50_imp_j,mean_mort_50_imp_n,stdev_mort_50_imp_n,mean_all_mort_75_imp,stdev_all_mort_75_imp,mean_mort_75_imp_j,stdev_mort_75_imp_j,mean_mort_75_imp_n,stdev_mort_75_imp_n,mean_current_growth_25_imp_all,stdev_current_growth_25_imp_all,mean_current_growth_50_imp_all,stdev_current_growth_50_imp_all,mean_current_growth_75_imp_all,stdev_current_growth_75_imp_all,mean_current_growth_100_imp_all,stdev_current_growth_100_imp_all,mean_current_repro_25_imp,stdev_current_repro_25_imp,mean_current_repro_50_imp,stdev_current_repro_50_imp,mean_current_repro_75_imp,stdev_current_repro_75_imp,mean_current_repro_100_imp,stdev_current_repro_100_imp,mean_ideal_a,stdev_ideal_a,mean_ideal_j,stdev_ideal_j,mean_ideal_n,stdev_ideal_n,mean_mortality_zero_a,stdev_mortality_zero_a,exchg_rate_lcuperusdol,mean_current_usd,mean_ideal_usd,mean_mortality_zero_usd,mean_mortality_zero_j_usd,mean_mortality_zero_n_usd,mean_all_mort_25_imp_usd,mean_mort_25_imp_j_usd,mean_mort_25_imp_n_usd,mean_all_mort_50_imp_usd,mean_mort_50_imp_j_usd,mean_mort_50_imp_n_usd,mean_all_mort_75_imp_usd,mean_mort_75_imp_j_usd,mean_mort_75_imp_n_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_ideal_a_usd,mean_ideal_j_usd,mean_ideal_n_usd,mean_mortality_zero_a_usd,stdev_current_usd,stdev_ideal_usd,stdev_mortality_zero_usd,stdev_mortality_zero_j_usd,stdev_mortality_zero_n_usd,stdev_all_mort_25_imp_usd,stdev_mort_25_imp_j_usd,stdev_mort_25_imp_n_usd,stdev_all_mort_50_imp_usd,stdev_mort_50_imp_j_usd,stdev_mort_50_imp_n_usd,stdev_all_mort_75_imp_usd,stdev_mort_75_imp_j_usd,stdev_mort_75_imp_n_usd,stdev_current_growth_25_imp_all_usd,stdev_current_growth_50_imp_all_usd,stdev_current_growth_75_imp_all_usd,stdev_current_growth_100_imp_all_usd,stdev_current_repro_25_imp_usd,stdev_current_repro_50_imp_usd,stdev_current_repro_75_imp_usd,stdev_current_repro_100_imp_usd,stdev_ideal_a_usd,stdev_ideal_j_usd,stdev_ideal_n_usd,stdev_mortality_zero_a_usd
Neonatal Female,Sheep,Overall,Total Production Value,32293478251.0281,3037345658.2440205,40577137151.1573,3260812318.3716035,40264037014.586105,3207451451.1982512,34885645879.4907,3134920354.402535,40264037014.586105,3207451451.1982512,36038520082.328705,1293422836.9723375,34832838428.234024,1286416084.839173,36038520082.328705,1293422836.9723375,37901065094.3696,1320069640.1728797,35532199563.5053,1282953309.745847,37901065094.3696,1320069640.1728797,40000091504.4061,1355864825.0598204,36217251241.5455,1291258631.4977,40000091504.4061,1355864825.0598204,32177691189.762398,3028504742.525362,32065073811.8192,3062584595.4399805,32131016888.292,3028787905.37308,32076958002.9236,3103050643.427247,,3304828912.3480353,,3738567793.7156563,,4211918194.601453,,5858108912.009382,,,,,,,,,29.06975,1110896318.3731577,1395854355.5124245,1385083704.3519847,1200066938.2946432,1385083704.3519847,1239725834.6676083,1198250360.881467,1239725834.6676083,1303797421.5247672,1222308398.3696215,1303797421.5247672,1376003973.3539538,1245874190.2336795,1376003973.3539538,1106913241.075771,1103039200.9501011,1105307644.1418314,1103448017.3693824,,,,,,,,,104484753.33444631,112172011.0551898,110336396.12305751,107841324.89624214,110336396.12305751,44493772.28811178,44252739.87011147,44493772.28811178,45410422.86820078,44133620.33542934,45410422.86820078,46641777.9671246,44419323.575115025,46641777.9671246,104180625.65124786,105352973.29491931,104190366.45905383,106745006.180901,113686182.7964821,128606809.26790413,144890072.82833368,201519067.48456323,,,,
Neonatal Male,Sheep,Overall,Total Production Value,32293478251.0281,3037345658.2440205,40573809552.627304,3259827611.315486,40264037014.586105,3207451451.1982512,34885645879.4907,3134920354.402535,40264037014.586105,3207451451.1982512,36038520082.328705,1293422836.9723375,34832838428.234024,1286416084.839173,36038520082.328705,1293422836.9723375,37901065094.3696,1320069640.1728797,35532199563.5053,1282953309.745847,37901065094.3696,1320069640.1728797,40000091504.4061,1355864825.0598204,36217251241.5455,1291258631.4977,40000091504.4061,1355864825.0598204,32370656607.6306,3090406875.98949,32338253399.6334,3090080896.9932632,32267864750.656097,3095354383.336715,32391022197.2682,3041499300.781345,,3304828912.3480353,,3738567793.7156563,,4211918194.601453,,5858108912.009382,,,,,,,,,29.06975,1110896318.3731577,1395739886.054311,1385083704.3519847,1200066938.2946432,1385083704.3519847,1239725834.6676083,1198250360.881467,1239725834.6676083,1303797421.5247672,1222308398.3696215,1303797421.5247672,1376003973.3539538,1245874190.2336795,1376003973.3539538,1113551255.433246,1112436584.4093397,1110015213.4316978,1114251832.1371255,,,,,,,,,104484753.33444631,112138137.11213498,110336396.12305751,107841324.89624214,110336396.12305751,44493772.28811178,44252739.87011147,44493772.28811178,45410422.86820078,44133620.33542934,45410422.86820078,46641777.9671246,44419323.575115025,46641777.9671246,106310060.32007466,106298846.63587624,106480254.67493582,104627638.72346151,113686182.7964821,128606809.26790413,144890072.82833368,201519067.48456323,,,,
Overall,Sheep,Overall,Total Production Value,32293478251.0281,3037345658.2440205,80343538141.8747,7736180248.312183,48847394387.442,3499982330.028206,34885645879.4907,3134920354.402535,40264037014.586105,3207451451.1982512,38066859436.9479,1285994975.3418396,34832838428.234024,1286416084.839173,36038520082.328705,1293422836.9723375,42294407627.6561,1334695547.2892127,35532199563.5053,1282953309.745847,37901065094.3696,1320069640.1728797,46325857357.6738,1382469848.3257568,36217251241.5455,1291258631.4977,40000091504.4061,1355864825.0598204,33285580549.5841,3195434211.9645414,34300741029.1208,3206575501.505487,35287883472.3212,3270067044.421684,36083841622.4364,3349077550.1541014,36005999832.1537,3304828912.3480353,39706352595.7276,3738567793.7156563,43466392956.8589,4211918194.601453,51578133858.229294,5858108912.009382,,,,,,,,,29.06975,1110896318.3731577,2763819370.372112,1680351375.13883,1200066938.2946432,1385083704.3519847,1309500750.3314579,1198250360.881467,1239725834.6676083,1454928495.348467,1222308398.3696215,1303797421.5247672,1593610449.2702482,1245874190.2336795,1376003973.3539538,1145024657.9204879,1179946199.3694751,1213903919.7902012,1241284896.58275,1238607137.39037,1365899348.8326387,1495244814.8628352,1774288869.2964094,,,,,104484753.33444631,266124760.21679524,120399464.39264892,107841324.89624214,110336396.12305751,44238253.6947115,44252739.87011147,44493772.28811178,45913554.37488154,44133620.33542934,45410422.86820078,47556991.31660082,44419323.575115025,46641777.9671246,109923002.84538193,110306263.43554683,112490373.8223302,115208336.8503032,113686182.7964821,128606809.26790413,144890072.82833368,201519067.48456323,,,,
Adult Combined,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,,,,,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,13579219979.74362,1110811125.1180372,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,17444885656.967712,1163664582.3072944,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,21139223109.56611,1212366161.7302504,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10788201881.488338,1236046215.117019,11163643930.777142,1275398812.650211,11587635544.852589,1304015886.9975052,11898164982.8308,1375480330.723561,13862969254.091301,1658436421.5403214,17295382337.050518,2253128641.908975,20702208783.34383,2884037521.0670147,28090891247.57868,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,,,451137666.60428005,625534978.0140349,467125447.5784491,365079848.1551362,404533599.18696034,600104426.6623453,385794468.7045933,464126161.7377043,727189711.2829009,406891747.9979525,531538247.3711333,371114367.3918193,384029581.63648266,398614901.9118702,409297120.9876521,476886428.47259784,594961509.3714435,712156409.4408734,966327238.7130498,,,,,42383439.3956996,,,45347418.53710743,51862208.15503848,38211925.63121586,38137064.64663239,38585411.32723649,40030085.64942232,38116528.37030584,39433160.97629018,41705420.98677321,38330969.484762006,40540944.7315371,42520015.31203464,43873745.47941455,44858173.427618235,47316551.76682156,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Adult Female,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,34769485899.44896,4915233252.855151,14666871688.94443,1309584587.0053663,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,10997047765.04184,1100793328.6286757,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,11882197316.29821,1071677797.1557232,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,12815452132.50161,1091018594.744478,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10528267219.69408,1214811828.7884758,10892250199.32642,1252897498.541087,11044448843.70282,1244800434.6359346,11201073373.22012,1246628103.9974437,13862969254.091301,1658436421.5403214,17295382337.050518,2253128641.908975,20702208783.34383,2884037521.0670147,28090891247.57868,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,1196071032.5836637,504540688.8241017,451137666.60428005,625534978.0140349,378298670.09664136,365079848.1551362,404533599.18696034,408747832.9293582,385794468.7045933,464126161.7377043,440851817.8691461,406891747.9979525,531538247.3711333,362172609.66104215,374693631.67300785,379929268.18093795,385317155.22906524,476886428.47259784,594961509.3714435,712156409.4408734,966327238.7130498,,,,,42383439.3956996,169084125.34869242,45049736.8228267,45347418.53710743,51862208.15503848,37867313.22521438,38137064.64663239,38585411.32723649,36865738.34159988,38116528.37030584,39433160.97629018,37531062.17784735,38330969.484762006,40540944.7315371,41789551.98405476,43099699.80963328,42821160.644172534,42884032.50793157,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Adult Male,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,13181818773.31548,1302718463.4433904,11976739813.637661,1284550469.9641335,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,10433807936.66378,1100119133.4542785,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,10722851251.76286,1102576385.0949743,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,11216888023.668911,1093115587.7075062,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10520625296.73434,1233674182.1782866,10648956360.71082,1235690116.0104566,10753381153.10638,1245630457.1636202,10949678739.76758,1262832053.7231176,,1658436421.5403214,,2253128641.908975,,2884037521.0670147,,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,453454837.87495524,412000096.78919363,451137666.60428005,625534978.0140349,358923208.3751591,365079848.1551362,404533599.18696034,368866304.380425,385794468.7045933,464126161.7377043,385861179.53091824,406891747.9979525,531538247.3711333,361909727.35349774,366324318.6030434,369916533.6167797,376669174.64950955,,,,,,,,,42383439.3956996,44813542.030577846,44188562.6799038,45347418.53710743,51862208.15503848,37844120.89729972,38137064.64663239,38585411.32723649,37928650.40445736,38116528.37030584,39433160.97629018,37603198.77905748,38330969.484762006,40540944.7315371,42438417.32998346,42507765.495419,42849713.4362566,43441448.71294447,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Juvenile Combined,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,,,13114459183.76977,1318238120.0190787,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,13579219979.74362,1110811125.1180372,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,17444885656.967712,1163664582.3072944,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,21139223109.56611,1212366161.7302504,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10788201881.488338,1236046215.117019,11163643930.777142,1275398812.650211,11587635544.852589,1304015886.9975052,11898164982.8308,1375480330.723561,13862969254.091301,1658436421.5403214,17295382337.050518,2253128641.908975,20702208783.34383,2884037521.0670147,28090891247.57868,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,,451137666.60428005,451137666.60428005,625534978.0140349,467125447.5784491,365079848.1551362,404533599.18696034,600104426.6623453,385794468.7045933,464126161.7377043,727189711.2829009,406891747.9979525,531538247.3711333,371114367.3918193,384029581.63648266,398614901.9118702,409297120.9876521,476886428.47259784,594961509.3714435,712156409.4408734,966327238.7130498,,,,,42383439.3956996,,45347418.53710743,45347418.53710743,51862208.15503848,38211925.63121586,38137064.64663239,38585411.32723649,40030085.64942232,38116528.37030584,39433160.97629018,41705420.98677321,38330969.484762006,40540944.7315371,42520015.31203464,43873745.47941455,44858173.427618235,47316551.76682156,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Juvenile Female,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,13609342502.45042,1366530859.5249004,13114459183.76977,1318238120.0190787,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,10612779915.90777,1108634935.0114417,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,11214948756.62535,1108037950.592698,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,11828241391.36348,1114271700.1796603,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10210447258.52622,1219187062.8255885,10451098593.508572,1231042012.9917626,10259508223.83099,1223948963.5510414,10268508864.728489,1224177227.084057,,1658436421.5403214,,2253128641.908975,,2884037521.0670147,,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,468161662.98129225,451137666.60428005,451137666.60428005,625534978.0140349,365079848.1551362,365079848.1551362,404533599.18696034,385794468.7045933,385794468.7045933,464126161.7377043,406891747.9979525,406891747.9979525,531538247.3711333,351239596.4370599,359518007.3274993,352927294.65616286,353236916.88881016,,,,,,,,,42383439.3956996,47008689.77287044,45347418.53710743,45347418.53710743,51862208.15503848,38137064.64663239,38137064.64663239,38585411.32723649,38116528.37030584,38116528.37030584,39433160.97629018,38330969.484762006,38330969.484762006,40540944.7315371,41940060.12523632,42347870.65563903,42103869.60847759,42111721.87872469,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Juvenile Male,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,14056408303.28123,1374242746.0581906,13114459183.76977,1318238120.0190787,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,10612779915.90777,1108634935.0114417,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,11214948756.62535,1108037950.592698,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,11828241391.36348,1114271700.1796603,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10435823392.553791,1226678003.3072984,10394196534.66232,1237327212.4807055,10514671782.460388,1238663317.1619418,10743317419.88779,1261292849.1692734,,1658436421.5403214,,2253128641.908975,,2884037521.0670147,,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,483540735.7573158,451137666.60428005,451137666.60428005,625534978.0140349,365079848.1551362,365079848.1551362,404533599.18696034,385794468.7045933,385794468.7045933,464126161.7377043,406891747.9979525,406891747.9979525,531538247.3711333,358992540.0993745,357560575.328729,361704926.3395932,369570340.9863446,,,,,,,,,42383439.3956996,47273978.828789055,45347418.53710743,45347418.53710743,51862208.15503848,38137064.64663239,38137064.64663239,38585411.32723649,38116528.37030584,38116528.37030584,39433160.97629018,38330969.484762006,38330969.484762006,40540944.7315371,42197748.63242025,42564081.647785254,42610043.676397,43388500.04452303,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Neonatal Combined,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,,,18184145427.12349,1507621425.51493,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,13579219979.74362,1110811125.1180372,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,17444885656.967712,1163664582.3072944,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,21139223109.56611,1212366161.7302504,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10788201881.488338,1236046215.117019,11163643930.777142,1275398812.650211,11587635544.852589,1304015886.9975052,11898164982.8308,1375480330.723561,13862969254.091301,1658436421.5403214,17295382337.050518,2253128641.908975,20702208783.34383,2884037521.0670147,28090891247.57868,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,,625534978.0140349,451137666.60428005,625534978.0140349,467125447.5784491,365079848.1551362,404533599.18696034,600104426.6623453,385794468.7045933,464126161.7377043,727189711.2829009,406891747.9979525,531538247.3711333,371114367.3918193,384029581.63648266,398614901.9118702,409297120.9876521,476886428.47259784,594961509.3714435,712156409.4408734,966327238.7130498,,,,,42383439.3956996,,51862208.15503848,45347418.53710743,51862208.15503848,38211925.63121586,38137064.64663239,38585411.32723649,40030085.64942232,38116528.37030584,39433160.97629018,41705420.98677321,38330969.484762006,40540944.7315371,42520015.31203464,43873745.47941455,44858173.427618235,47316551.76682156,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Neonatal Female,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,18834350863.01886,1542774048.7510848,18184145427.12349,1507621425.51493,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,11759690594.96514,1121668260.9299328,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,13492031490.17463,1146312131.2905114,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,15451683966.517002,1178515128.1096008,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10359209126.60493,1228051359.4307687,10230115790.132729,1224060056.987729,10213825118.765549,1218119166.4151363,10252783249.79954,1236754527.2130542,,1658436421.5403214,,2253128641.908975,,2884037521.0670147,,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,647902058.4290838,625534978.0140349,451137666.60428005,625534978.0140349,404533599.18696034,365079848.1551362,404533599.18696034,464126161.7377043,385794468.7045933,464126161.7377043,531538247.3711333,406891747.9979525,531538247.3711333,356357007.7694143,351916194.33028245,351355794.89901185,352695955.41067743,,,,,,,,,42383439.3956996,53071459.11991279,51862208.15503848,45347418.53710743,51862208.15503848,38585411.32723649,38137064.64663239,38585411.32723649,39433160.97629018,38116528.37030584,39433160.97629018,40540944.7315371,38330969.484762006,40540944.7315371,42244992.11141371,42107691.22499262,41903324.46667537,42544381.26275782,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Neonatal Male,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,18899717932.3347,1551613960.46114,18184145427.12349,1507621425.51493,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,11759690594.96514,1121668260.9299328,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,13492031490.17463,1146312131.2905114,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,15451683966.517002,1178515128.1096008,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10487905904.88032,1247543235.48792,10486300556.53714,1240259774.2694483,10361634968.70055,1247342809.9941907,10507609840.86994,1225209699.7162042,,1658436421.5403214,,2253128641.908975,,2884037521.0670147,,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,650150686.9627259,625534978.0140349,451137666.60428005,625534978.0140349,404533599.18696034,365079848.1551362,404533599.18696034,464126161.7377043,385794468.7045933,464126161.7377043,531538247.3711333,406891747.9979525,531538247.3711333,360784179.59839076,360728955.58225095,356440456.787573,361461995.4031232,,,,,,,,,42383439.3956996,53375552.26519457,51862208.15503848,45347418.53710743,51862208.15503848,38585411.32723649,38137064.64663239,38585411.32723649,39433160.97629018,38116528.37030584,39433160.97629018,40540944.7315371,38330969.484762006,40540944.7315371,42915513.05009228,42664961.83384612,42908618.408971205,42147238.9585808,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
Overall,Sheep,Overall,Value of Herd Increase,10430878761.758911,1232075987.3731384,52808078235.354706,6436025981.601207,25817141757.189598,1821654906.7223969,13114459183.76977,1318238120.0190787,18184145427.12349,1507621425.51493,13579219979.74362,1110811125.1180372,10612779915.90777,1108634935.0114417,11759690594.96514,1121668260.9299328,17444885656.967712,1163664582.3072944,11214948756.62535,1108037950.592698,13492031490.17463,1146312131.2905114,21139223109.56611,1212366161.7302504,11828241391.36348,1114271700.1796603,15451683966.517002,1178515128.1096008,10788201881.488338,1236046215.117019,11163643930.777142,1275398812.650211,11587635544.852589,1304015886.9975052,11898164982.8308,1375480330.723561,13862969254.091301,1658436421.5403214,17295382337.050518,2253128641.908975,20702208783.34383,2884037521.0670147,28090891247.57868,4627956412.272314,,,,,,,,,29.06975,358822444.6979734,1816598981.2555907,888110209.3134478,451137666.60428005,625534978.0140349,467125447.5784491,365079848.1551362,404533599.18696034,600104426.6623453,385794468.7045933,464126161.7377043,727189711.2829009,406891747.9979525,531538247.3711333,371114367.3918193,384029581.63648266,398614901.9118702,409297120.9876521,476886428.47259784,594961509.3714435,712156409.4408734,966327238.7130498,,,,,42383439.3956996,221399426.6067375,62664966.39023029,45347418.53710743,51862208.15503848,38211925.63121586,38137064.64663239,38585411.32723649,40030085.64942232,38116528.37030584,39433160.97629018,41705420.98677321,38330969.484762006,40540944.7315371,42520015.31203464,43873745.47941455,44858173.427618235,47316551.76682156,57050247.13113533,77507671.78627181,99210950.25127546,159201796.10324526,,,,
