species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,459373026.1146271,11374902.378274146,437078217.4532098,481667834.7760444,National,Other Infectious,1.3413933809112397,27.4293865941667,16747477.182458034,15934669.77297121,17560284.591944862,414697.65790144214
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,342459589.1494293,8479915.392565088,325838954.98000175,359080223.3188569,National,All conditions,1.0,27.4293865941667,12485134.801456291,11879192.189055245,13091077.413857335,309154.3940821658
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,1066851402.82176,1633443278.14546,-2134697422.3433414,4268400227.9868617,National,All causes,1.0,27.4293865941667,38894468.13399185,-77825197.25750335,155614133.52548707,59550849.68953837
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,-750743707.2662878,1167054853.7531223,-3038171220.6224074,1536683806.0898318,National,Brucellosis,-0.3413933809112398,27.4293865941667,-27370050.901026912,-110763367.24454944,56023265.442495614,42547610.37934823
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,2949801302.5319576,4585559485.090862,-6037895288.246132,11937497893.310047,National,Other Infectious,1.3413933809112397,27.4293865941667,107541643.06245479,-220125057.0266193,435208343.1515289,167176887.80054802
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,1790158127.00494,2767199032.99935,-3633551977.673786,7213868231.683666,National,All conditions,1.0,27.4293865941667,65264242.087923534,-132469312.2538336,262997796.42968068,100884466.5008965
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,2339396528.31366,2065075582.7137,-1708151613.805192,6386944670.432512,National,All causes,1.0,27.4293865941667,85287963.70572758,-62274510.14775729,232850437.55921245,75286976.45585963
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,-3169971297.989207,2657413182.4028664,-8378501135.498825,2038558539.520411,National,Brucellosis,-0.3413933809112398,27.4293865941667,-115568435.59393895,-305457109.1750425,74320237.98716459,96881976.31688957
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,12455363093.014606,10441433995.313055,-8009847537.798981,32920573723.828194,National,Other Infectious,1.3413933809112397,27.4293865941667,454088284.1201939,-292017012.8595731,1200193581.099961,380665967.84681994
Cattle,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,9342677324.89603,7894479431.57441,-6130502360.989813,24815857010.781876,National,All conditions,1.0,27.4293865941667,340608321.40092045,-223501256.2145142,904717899.0163552,287811008.9874667
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,345130012.5626507,8548612.550110457,328374731.9644342,361885293.16086715,National,All causes,1.0,29.06975,11872479.555642918,11296097.557235071,12448861.554050762,294072.44816726865
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,-117825101.84270197,2918439.7405824643,-123545243.7342436,-112104959.95116034,National,Brucellosis,-0.3413933809112398,29.06975,-4053185.935300509,-4249958.934433341,-3856412.9361676774,100394.38731266916
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,462955114.40535265,11467052.290692922,440479691.9155945,485430536.8951108,National,Other Infectious,1.3413933809112397,29.06975,15925665.490943426,15152510.493402747,16698820.488484105,394466.8354799378
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Non-infectious,345130012.5626507,8548612.550110457,328374731.9644342,361885293.16086715,National,All conditions,1.0,29.06975,11872479.555642918,11296097.557235071,12448861.554050762,294072.44816726865
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,1398172646.05232,1659993312.958,-1855414247.3453598,4651759539.45,National,All causes,1.0,29.06975,48097167.88250054,-63826288.40445342,160020624.16945451,57103804.22803774
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,-984930673.5443218,1183000153.231971,-3303610973.8789854,1333749626.7903416,National,Brucellosis,-0.3413933809112398,29.06975,-33881635.49890597,-113644285.68800852,45881014.69019657,40695229.68831762
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,3869962219.6023216,4648211312.49444,-5240531952.886782,12980456392.091425,National,Other Infectious,1.3413933809112397,29.06975,133126780.230388,-180274407.3439497,446527967.8047257,159898565.08894777
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,2352488239.21123,2803359631.80755,-3142096639.1315684,7847073117.554028,National,All conditions,1.0,29.06975,80925643.98425269,-108088189.2390395,269939477.20754486,96435629.19555724
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,2305039702.39025,2149753722.16895,-1908477593.060892,6518556997.8413925,National,All causes,1.0,29.06975,79293413.33827262,-65651668.59229585,224238495.26884106,73951572.41355534
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,-3124888371.405904,2776546486.286425,-8566919484.527297,2317142741.7154894,National,Brucellosis,-0.3413933809112398,29.06975,-107496224.47409777,-294702207.0890633,79709758.14086773,95513256.43620689
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,12278224511.271942,10909529260.806913,-9104452839.909607,33660901862.45349,National,Other Infectious,1.3413933809112397,29.06975,422371176.6104608,-313193365.60890985,1157935718.8298314,375288031.7445769
Cattle,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,9206271116.82666,8253241661.12764,-6970082538.983513,25382624772.636833,National,All conditions,1.0,29.06975,316695916.436387,-239770983.20362276,873162816.0763967,283911683.48980093
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,External,348231287.0125887,8887840.650145397,330811119.3383037,365651454.6868737,National,All causes,1.0,34.9271654040404,9970213.24187691,9471456.257942855,10468970.225810962,254467.84894594524
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,-118883856.41229995,3034249.9685534886,-124830986.35066478,-112936726.47393511,National,Brucellosis,-0.3413933809112398,34.9271654040404,-3403764.80705037,-3574037.140048709,-3233492.474052031,86873.6392848669
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,467115143.4248886,11922090.618698886,443747845.8122388,490482441.0375384,National,Other Infectious,1.3413933809112397,34.9271654040404,13373978.04892728,12704948.731994888,14043007.36585967,341341.48823081213
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Non-infectious,348231287.0125887,8887840.650145397,330811119.3383037,365651454.6868737,National,All conditions,1.0,34.9271654040404,9970213.24187691,9471456.257942855,10468970.225810962,254467.84894594524
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,1465400948.43428,1798528813.12253,-2059715525.2858787,4990517422.154438,National,All causes,1.0,34.9271654040404,41955908.287500516,-58971734.50690646,142883551.08190748,51493695.303268865
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,-1032162312.6786449,1282247232.8160496,-3545366888.998102,1481042263.6408122,National,Brucellosis,-0.3413933809112398,34.9271654040404,-29551848.847122405,-101507432.6240048,42403734.92975997,36712032.53922571
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,4055543462.9622846,5038170178.344469,-5819270086.592875,13930357012.517443,National,Other Infectious,1.3413933809112397,34.9271654040404,116114302.89424908,-166611576.3840285,398840182.1725266,144247897.59095794
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,2464822467.18153,3038791474.28369,-3491208822.414502,8420853756.777562,National,All conditions,1.0,34.9271654040404,70570355.15674563,-99956832.51211208,241097542.82560334,87003667.17798865
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,3954908909.43907,2440956274.24507,-829365388.0812669,8739183206.959408,National,All causes,1.0,34.9271654040404,113233034.04923788,-23745568.198480982,250211636.29695675,69887041.96312188
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,-5345300164.864291,3019363205.869719,-11263252048.36894,572651718.640358,National,Brucellosis,-0.3413933809112398,34.9271654040404,-153041339.11324915,-322478274.9494466,16395596.722948298,86447416.24295789
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,21002604798.58839,11863597964.641258,-2250047212.1084747,44255256809.285255,National,Other Infectious,1.3413933809112397,34.9271654040404,601325774.8124843,-64421122.8160012,1267072672.4409697,339666784.5043293
Cattle,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,15786936847.2107,8923719172.03369,-1703552729.9753323,33277426424.39673,National,All conditions,1.0,34.9271654040404,451995936.81840706,-48774434.17662127,952766307.8134354,255495087.2423614
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,-264966922.66896936,40130583.3979514,-343622866.1289541,-186310979.2089846,Amhara,All causes,1.0,34.9271654040404,-7586270.446049933,-9838269.500370149,-5334271.391729717,1148979.109347049
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,388854922.68812037,9962033.544125201,369329336.94163495,408380508.4346058,National,All causes,1.0,34.9271654040404,11133308.935603956,10574271.707113989,11692346.164093923,285223.0757601871
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,133420724.74275832,3210139.626229557,127128851.07534839,139712598.41016826,Oromia,All causes,1.0,34.9271654040404,3819970.020450732,3639827.326515367,4000112.7143860976,91909.5377221252
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,62860437.250249475,1172530.103296719,60562278.24778791,65158596.25271104,SNNP,All causes,1.0,34.9271654040404,1799757.7680030607,1733959.1560665846,1865556.3799395368,33570.72037575313
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,13648355.989822468,323418.24747523305,13014456.224771012,14282255.754873924,Sidama,All causes,1.0,34.9271654040404,390766.2082489985,372617.01813527325,408915.39836272376,9259.79087434962
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,62860437.250249475,1172530.103296719,60562278.24778791,65158596.25271104,South West Ethiopia,All causes,1.0,34.9271654040404,1799757.7680030607,1733959.1560665846,1865556.3799395368,33570.72037575313
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,27897617.1523214,693009.0204233848,26539319.472291563,29255914.832351234,Tigray,All causes,1.0,34.9271654040404,798736.9381282278,759847.5045221241,837626.3717343317,19841.547758216217
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,-0.0,0.0,-0.0,0.0,Amhara,PPR,0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Amhara,Brucellosis,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Amhara,Other Infectious,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,-132752496.74047618,3400972.312380083,-139418402.47274113,-126086591.00821121,National,Brucellosis,-0.3413933809112398,34.9271654040404,-3800837.978255151,-3991689.58774459,-3609986.368765712,97373.27014767296
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,521607419.4285965,13363005.856505284,495415927.94984615,547798910.9073468,National,Other Infectious,1.3413933809112397,34.9271654040404,14934146.913859107,14184258.0758797,15684035.75183851,382596.3459078601
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,Oromia,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,SNNP,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,Sidama,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Sidama,Brucellosis,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Sidama,Other Infectious,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,South West Ethiopia,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,Tigray,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Tigray,Brucellosis,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,,,,,Tigray,Other Infectious,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,-264966922.66896936,40130583.3979514,-343622866.1289541,-186310979.2089846,Amhara,All conditions,1.0,34.9271654040404,-7586270.446049933,-9838269.500370149,-5334271.391729717,1148979.109347049
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,388854922.68812037,9962033.544125201,369329336.94163495,408380508.4346058,National,All conditions,1.0,34.9271654040404,11133308.935603956,10574271.707113989,11692346.164093923,285223.0757601871
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,133420724.74275832,3210139.626229557,127128851.07534839,139712598.41016826,Oromia,All conditions,1.0,34.9271654040404,3819970.020450732,3639827.326515367,4000112.7143860976,91909.5377221252
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,62860437.250249475,1172530.103296719,60562278.24778791,65158596.25271104,SNNP,All conditions,1.0,34.9271654040404,1799757.7680030607,1733959.1560665846,1865556.3799395368,33570.72037575313
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,13648355.989822468,323418.24747523305,13014456.224771012,14282255.754873924,Sidama,All conditions,1.0,34.9271654040404,390766.2082489985,372617.01813527325,408915.39836272376,9259.79087434962
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,62860437.250249475,1172530.103296719,60562278.24778791,65158596.25271104,South West Ethiopia,All conditions,1.0,34.9271654040404,1799757.7680030607,1733959.1560665846,1865556.3799395368,33570.72037575313
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,27897617.1523214,693009.0204233848,26539319.472291563,29255914.832351234,Tigray,All conditions,1.0,34.9271654040404,798736.9381282278,759847.5045221241,837626.3717343317,19841.547758216217
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,,Afar,All causes,1.0,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,27030669928.3745,5852832269.74594,15559118679.672457,38502221177.076546,Amhara,All causes,1.0,34.9271654040404,773915364.034883,445473272.72864133,1102357455.3411248,167572495.56440902
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,,Benishangul Gumz,All causes,1.0,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,,Gambela,All causes,1.0,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,1410109687.96348,1879337205.32765,-2273391234.478714,5093610610.405674,National,All causes,1.0,34.9271654040404,40372863.69080376,-65089485.73925001,145835213.12085754,53807321.13778254
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,592396866.379967,657854175.19641,-696997317.0049965,1881791049.7649305,Oromia,All causes,1.0,34.9271654040404,16960920.232920993,-19955736.715020318,53877577.18086231,18835029.0550721
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,-97860874.6510444,257944062.391881,-603431236.9391311,407709487.6370423,SNNP,All causes,1.0,34.9271654040404,-2801855.6192288017,-17276845.399808075,11673134.16135047,7385198.8676424865
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,-26741183.3010564,55587648.5212777,-135692974.40276068,82210607.8006479,Sidama,All causes,1.0,34.9271654040404,-765627.0696952395,-3885026.821760452,2353772.682369973,1591530.4857475574
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,,Somali,All causes,1.0,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,-97860874.6510444,257944062.391881,-603431236.9391311,407709487.6370423,South West Ethiopia,All causes,1.0,34.9271654040404,-2801855.6192288017,-17276845.399808075,11673134.16135047,7385198.8676424865
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,35386914.4645999,121134763.372813,-202037221.74611357,272811050.67531335,Tigray,All causes,1.0,34.9271654040404,1013163.0796613777,-5784529.589187382,7810855.748510137,3468210.545331
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Afar,,,34.9271654040404,,,,
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Amhara,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Amhara,Brucellosis,,34.9271654040404,,,,
