country,species,variable,count,mean,std,min,25%,50%,75%,max,iqr,max_iqrdist,min_iqrdist,range,range_mult,range_iqrdist,range_scaled
Rwanda,Sheep,output_value_wool_2010usd,21.0,2736226.729935589,4926010.494704393,944548.7191686475,1089042.7648803615,1743409.2,2287223.031040084,24078703.61665265,1198180.2661597226,18.641013416319492,0.6667281238004139,23134154.897484,25.49228338147102,19.307741540119906,13.26949226692391
Saint Kitts and Nevis,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Kitts and Nevis,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Kitts and Nevis,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Kitts and Nevis,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Kitts and Nevis,Sheep,output_value_wool_2010usd,21.0,43313979.93601741,27468528.158457927,1812339.4274061196,20735403.677413896,46596309.847515374,64007017.189757474,105926856.3719634,43271613.51234358,1.3711193484274282,1.0349503238961557,104114516.94455728,58.44758149060931,2.406069672323584,2.234394038610955
Saint Lucia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Lucia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Lucia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Lucia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Lucia,Sheep,output_value_wool_2010usd,21.0,26596424.92001965,30778229.549559146,1844843.2720980754,2030450.7592850162,23607311.637412954,27918317.77924776,96986812.41590205,25887867.019962743,2.834513199635352,0.8406435473626825,95141969.14380397,52.571843843191274,3.6751567469980344,4.030190756368151
Saint Vincent and the Grenadines,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,Sheep,output_value_wool_2010usd,21.0,14925035.93090351,20416857.280633245,1317906.2140831982,1450451.7730035714,3663583.5217885147,17773203.152069055,69276727.92526102,16322751.379065484,4.019735575193758,0.1437059998790236,67958821.71117783,52.56574950855163,4.163441575072782,18.54982186348551
Samoa,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Samoa,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Samoa,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sao Tome and Principe,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sao Tome and Principe,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sao Tome and Principe,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sao Tome and Principe,Sheep,output_value_wool_2010usd,21.0,1597973.5217984489,825753.4242030259,821215.9246275184,947232.1602448613,1303516.0749948882,1654703.8168009284,3361795.0290897926,707471.6565560672,2.909344756105838,0.6817236364141853,2540579.1044622744,4.09367978417444,3.5910683925200235,1.9490201564811829
Sao Tome and Principe,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saudi Arabia,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saudi Arabia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saudi Arabia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saudi Arabia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Saudi Arabia,Sheep,output_value_wool_2010usd,21.0,13394682.338431844,3039072.7207955834,6644073.351829702,11359766.31653751,13803336.661780095,15312590.000000002,19040094.261990998,3952823.6834624913,1.324814365518005,1.811176992260684,12396020.910161296,2.865726077022851,3.1359913577786886,0.898045249050869
Senegal,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Senegal,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Senegal,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Senegal,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Senegal,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Senegal,Sheep,output_value_wool_2010usd,21.0,2341786.2522920137,1115457.3756828168,1149852.700325527,1387272.3392528389,1943000.639685971,2927154.879005498,4706134.886054271,1539882.539752659,1.7943798796576549,0.515070415362877,3556282.1857287437,4.092815440379406,2.3094502950205316,1.83030417648422
Seychelles,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Seychelles,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Seychelles,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Seychelles,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sierra Leone,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sierra Leone,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sierra Leone,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sierra Leone,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sierra Leone,Sheep,output_value_wool_2010usd,21.0,2974644.181060602,5356867.1277163895,1026519.905784398,1183844.3293051987,1895190.7999999998,2486111.990260961,26184042.140077826,1302267.6609557623,18.651197498256014,0.6670448174825024,25157522.234293427,25.507583430707786,19.318242315738516,13.274400780276808
Singapore,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Singapore,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Singapore,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Ducks,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovakia,Sheep,output_value_wool_2010usd,21.0,698486.4834146043,373646.8519420952,118968.34273548776,456612.96846332063,666203.7004677189,876143.523845645,1468110.9364354429,419530.5553823244,1.9114394069269498,1.304399287993523,1349142.5936999551,12.340349564250184,3.215838694920473,2.025120233875567
Slovakia,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovenia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovenia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovenia,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovenia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Slovenia,Sheep,output_value_wool_2010usd,21.0,233199.25788126778,277351.03989672783,107351.69679357027,123836.63809026993,136733.58786123,164675.56129965882,1313979.536866889,40838.923209388886,28.826566826203926,0.7194580257910621,1206627.840073319,12.23995126405481,29.54602485199499,8.824663046931216
Slovenia,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Solomon Islands,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Somalia,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Somalia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Somalia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Somalia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Somalia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Somalia,Sheep,output_value_wool_2010usd,21.0,3093564.844989518,5570362.811576993,1067881.5137097766,1230853.3695158619,1971081.5999999999,2585556.4698713995,27227865.441607952,1354703.1003555376,18.64377798720575,0.6667144159138495,26159983.927898176,25.497084734634523,19.3104924031196,13.27189291802946
South Africa,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
South Africa,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
South Africa,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
South Africa,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
South Africa,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
South Africa,Sheep,output_value_wool_2010usd,21.0,316169778.6129262,225992480.44518107,33978885.69708721,157580488.7603268,259933775.89491123,385858106.87151796,844382283.2564151,228277618.11119115,2.560253222358516,0.9898249862050174,810403397.559328,24.850205235800257,3.5500782085635336,3.117730255597743
South Africa,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Spain,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Spain,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Spain,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Spain,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Spain,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Spain,Sheep,output_value_wool_2010usd,21.0,16826851.73961609,5741170.640191043,383381.79645874124,14494639.81426704,17273059.412517026,20497720.10559838,25329694.71474206,6003080.29133134,1.342083548983861,2.8135018684403703,24946312.91828332,66.0691116498224,4.1555854174242315,1.444232450228581
Spain,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sri Lanka,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sri Lanka,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sri Lanka,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sri Lanka,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sri Lanka,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sri Lanka,Sheep,output_value_wool_2010usd,21.0,36750734.39097232,34316582.896009065,5087191.541058057,11643922.926622057,20181001.573298655,51043068.69652741,106509367.19317769,39399145.76990535,2.191122775200373,0.3830999311606867,101422175.65211962,20.936771563161034,2.5742227063610588,5.025626467732434
Suriname,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Suriname,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Suriname,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Suriname,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Suriname,Sheep,output_value_wool_2010usd,21.0,5823164.007926908,5316441.395964058,1098114.286141164,1208760.2894251938,3053360.8676992008,7319651.173613632,15422381.700000001,6110890.884188438,2.0240945333036295,0.31996097109459437,14324267.413858837,14.044423148518655,2.3440555043982236,4.691311651168374
Sweden,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sweden,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sweden,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sweden,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Sweden,Sheep,output_value_wool_2010usd,21.0,264330.9565673912,420608.2536484664,84759.20918606347,96914.72627197315,117320.7945229072,140150.4649253892,1876408.8254882612,43235.73865341606,40.68597150765616,0.7531173596422653,1791649.6163021978,22.138111522125783,41.43908886729843,15.271373021194238
Sweden,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Switzerland,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Switzerland,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Switzerland,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Switzerland,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Switzerland,Sheep,output_value_wool_2010usd,21.0,414703.9450539214,204279.0920389161,149355.24850777944,256258.53702054176,387028.1961183062,535844.272904588,828703.4115664538,279585.7358840463,1.579748745234003,0.8500896759235879,679348.1630586743,5.548538935498401,2.429838421157591,1.7552937224527492
Tajikistan,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tajikistan,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tajikistan,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tajikistan,Sheep,output_value_wool_2010usd,21.0,4223338.380622176,2415109.910220842,899493.2399318069,2375390.7163932966,3554393.6716437372,5316406.369489699,9961149.320874324,2941015.653096402,2.1784160320552304,0.902715505412819,9061656.080942517,11.074179191863083,3.0811315374680497,2.5494238731164334
Thailand,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Thailand,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Thailand,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Thailand,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Thailand,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Thailand,Sheep,output_value_wool_2010usd,21.0,12711665.223263362,16979184.048512854,167834.3287663642,209513.10867706846,6047149.36794781,15006083.05719081,52903432.37177968,14796569.94851374,3.1666989827286565,0.397343104492403,52735598.04301332,315.2122260126207,3.56404208722106,8.720736802456383
Togo,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Togo,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Togo,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Togo,Sheep,output_value_wool_2010usd,21.0,2617229.429631601,4712544.9674165305,903187.1112432688,1041250.2406661874,1667518.4,2187778.5514296456,23034880.31512252,1146528.3107634583,18.636575926236198,0.6666484216580512,22131693.20387925,25.503995825864028,19.303224347894247,13.27223328023202
Tonga,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tonga,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tonga,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tonga,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Trinidad and Tobago,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Trinidad and Tobago,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Trinidad and Tobago,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Trinidad and Tobago,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Trinidad and Tobago,Sheep,output_value_wool_2010usd,21.0,42174307.866174,35005855.28640919,887352.907655478,1967807.0567516957,50590861.93083812,69493484.7708811,115005024.27473436,67525677.7141294,0.9539210049337706,0.7360682736662477,114117671.36707889,129.60460633255286,1.6899892786000184,2.2556973139356105
Tunisia,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tunisia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tunisia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tunisia,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tunisia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tunisia,Sheep,output_value_wool_2010usd,21.0,10450884.175491596,5308780.637058272,4753386.44149243,7068724.103141881,9606695.015212722,11902200.342747226,29138094.44675156,4833476.239605346,4.040859717380877,1.0041031202248272,24384708.00525913,6.129965405800884,5.044962837605704,2.5383035442100144
Tunisia,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkey,Sheep,output_value_wool_2010usd,21.0,82225461.20170471,25378789.30072351,49038109.268058926,60043668.37249157,74341114.19824705,111768110.59124716,121586269.46477038,51724442.21875559,0.9134009617099739,0.48918855080496354,72548160.19671145,2.479424090356719,1.4025895125149375,0.9758820671324042
Turkey,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkmenistan,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkmenistan,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkmenistan,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkmenistan,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Turkmenistan,Sheep,output_value_wool_2010usd,21.0,40384160.42390862,12275620.35805272,22958804.13714091,34096942.31883288,36814708.006479345,41116692.09312678,67169357.20289211,7019749.7742939,4.324178236034926,1.9738458370807337,44210553.065751195,2.9256470329058173,6.298024073115659,1.2008937584937571
Tuvalu,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Tuvalu,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uganda,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uganda,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uganda,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uganda,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uganda,Sheep,output_value_wool_2010usd,21.0,3331102.582385867,5997401.395267597,1149852.700325527,1325654.933940699,2122863.1999999997,2784445.4290922764,29315512.044668213,1458790.4951515773,18.64054429683046,0.6669981076161118,28165659.344342686,25.495015175742857,19.30754240444657,13.267769371263626
Ukraine,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Ukraine,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Ukraine,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Ukraine,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Ukraine,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Ukraine,Sheep,output_value_wool_2010usd,21.0,2773122.490469869,808583.1777773934,858920.7260977749,2150752.2762469877,2835175.3026459,3444236.6692217086,4101041.55113418,1293484.3929747208,0.9786482584278228,1.527853437800813,3242120.8250364047,4.774645001018801,2.5065016962286357,1.1435345186630002
United Arab Emirates,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United Arab Emirates,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United Arab Emirates,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United Arab Emirates,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United Arab Emirates,Sheep,output_value_wool_2010usd,21.0,707853.4755248759,184442.70393989712,420791.31228254776,507625.3727873075,749071.3050286841,796261.1557658896,1082495.4981909748,288635.7829785821,1.1551727568962997,1.1373502944037122,661704.185908427,2.572523401966327,2.292523051300012,0.8833660847321985
United States of America,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United States of America,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United States of America,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United States of America,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
United States of America,Sheep,output_value_wool_2010usd,21.0,17883319.98847056,7978933.738262606,7676455.20480553,11452540.6507459,16384927.41399658,22377666.458543427,34713185.720419995,10925125.807797527,1.677624462076409,0.7971049818918884,27036730.515614465,4.522033255491315,2.4747294439682967,1.6500976679651778
United States of America,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uruguay,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uruguay,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uruguay,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uruguay,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uruguay,Sheep,output_value_wool_2010usd,21.0,104559528.59373651,43948983.32385363,18091521.847916167,80053893.51039681,100460779.34009208,129952355.35026571,191946215.5410776,49898461.8398689,1.83343199024,1.650737406626086,173854693.69316146,10.609732954178563,3.4841693968660863,1.7305728149351436
Uruguay,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uzbekistan,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uzbekistan,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uzbekistan,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Uzbekistan,Sheep,output_value_wool_2010usd,21.0,26970680.67918076,14123018.607189955,10879029.343286937,16092586.972040253,25017895.559952617,33986812.11591748,59797265.37470244,17894225.14387723,1.9436085963549021,0.7901357059600593,48918236.0314155,5.496562559747227,2.7337443023149612,1.9553297724098482
Vanuatu,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Vanuatu,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Vanuatu,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Vanuatu,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Vanuatu,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Viet Nam,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Viet Nam,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Viet Nam,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Viet Nam,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Viet Nam,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Yemen,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Yemen,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Yemen,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Yemen,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Yemen,Sheep,output_value_wool_2010usd,21.0,14394069.508187328,6441702.279480207,4053301.6231982154,7711860.334158858,15451318.004844593,18643691.1306005,23703671.599999998,10931830.796441643,0.7548921812658846,1.0426447860276506,19650369.976801783,5.847991046197263,1.7975369672935353,1.2717601159098935
Zambia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zambia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zambia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zambia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zambia,Sheep,output_value_wool_2010usd,21.0,2066553.4046552766,1082246.4223929853,1190462.279015899,1372198.2102248622,1831872.664420291,2116111.23788064,4874413.714844479,743913.027655778,4.089914999891664,0.8622115241422876,3683951.4358285805,4.094555367914669,4.952126524033951,2.011030301057739
Zimbabwe,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zimbabwe,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zimbabwe,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zimbabwe,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Zimbabwe,Sheep,output_value_wool_2010usd,21.0,2083206.475801436,954888.7096695114,947556.836108675,1241193.421217268,1928685.1627693295,2782488.2328162477,3894760.356445679,1541294.8115989796,1.2755996963596417,0.6365611038700677,2947203.520337004,4.1103184611492685,1.9121608002297095,1.5280894866766233
