region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_dueto_mortality_mean,ahle_dueto_healthcost_mean,ahle_dueto_productionloss_mean,ahle_when_mort_imp25_mean,ahle_when_mort_imp50_mean,ahle_when_mort_imp75_mean,ahle_when_mort_imp100_mean,ahle_when_repro_imp25_mean,ahle_when_repro_imp50_mean,ahle_when_repro_imp75_mean,ahle_when_repro_imp100_mean,ahle_when_all_growth_imp25_mean,ahle_when_all_growth_imp50_mean,ahle_when_all_growth_imp75_mean,ahle_when_all_growth_imp100_mean,ahle_total_stdev,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_stdev,ahle_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_when_mort_imp25_mean_usd,ahle_when_mort_imp50_mean_usd,ahle_when_mort_imp75_mean_usd,ahle_when_mort_imp100_mean_usd,ahle_when_repro_imp25_mean_usd,ahle_when_repro_imp50_mean_usd,ahle_when_repro_imp75_mean_usd,ahle_when_repro_imp100_mean_usd,ahle_when_all_growth_imp25_mean_usd,ahle_when_all_growth_imp50_mean_usd,ahle_when_all_growth_imp75_mean_usd,ahle_when_all_growth_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd
National,Sheep,Pastoral,Adult Male,2021,464839203.8685303,-552447225.2508898,9292803.27668466,1007993625.8427354,-1829015838.2263198,-1706553387.4817898,-1486249140.13827,-552447225.2508898,,,,,-1824255056.3671198,-946340196.85355,-785830450.5194101,-198230178.91928005,1277859149.6432614,1097459153.78402,176285.044000712,1684440747.437485,13308815.602160413,-15817121.683369767,266062.3377014632,28859874.947828718,-52366569.604722,-48860346.02980906,-42552813.05955448,-15817121.683369767,,,,,-52230263.61469599,-27094675.04465955,-22499118.993163545,-5675530.110334938,36586397.288783066,31421363.316734117,5047.218746824476,48227238.82547387
National,Sheep,Pastoral,Juvenile Combined,2017,,-208578126.16100454,5343938.702640212,,-1509217227.714929,-1370102711.4648564,-1171949114.6631203,-208578126.16100454,,,,,,,,,,968087121.473303,116472.45448845423,,,-8739512.832234457,223913.32075899193,,-63236848.32637972,-57407890.50469945,-49105169.91804786,-8739512.832234457,,,,,,,,,,40563265.07749897,4880.245734962389,
National,Sheep,Pastoral,Juvenile Combined,2018,,-219007032.4690547,5611135.637772223,,-1584678089.1006756,-1438607847.0380993,-1230546570.3962765,-219007032.4690547,,,,,,,,,,1016491477.546968,122296.07721287695,,,-7984394.099269798,204566.57382799516,,-57773005.00907603,-52447685.700125806,-44862343.75572846,-7984394.099269798,,,,,,,,,,37058483.75636447,4458.578641306006,
National,Sheep,Pastoral,Juvenile Combined,2019,,-229957384.09250784,5891692.419660835,,-1663911993.5557098,-1510538239.3900046,-1292073898.9160907,-229957384.09250784,,,,,,,,,,1067316051.4243164,128410.8810735208,,,-7910538.759105525,202674.34084093722,,-57238606.92148057,-51962546.61254413,-44447368.7911348,-7910538.759105525,,,,,,,,,,36715694.198413,4417.336959331291,
National,Sheep,Pastoral,Juvenile Combined,2020,,-241455253.29713297,6186277.040643876,,-1747107593.233495,-1586065151.3595045,-1356677593.8618948,-241455253.29713297,,,,,,,,,,1120681853.9955323,134831.42512719682,,,-6913107.619927303,177119.35592483674,,-50021453.874736376,-45410646.21224679,-38843048.90384702,-6913107.619927303,,,,,,,,,,32086252.66411946,3860.359796377848,
National,Sheep,Pastoral,Juvenile Combined,2021,,-253528015.96198988,6495590.89267607,,-1834462972.89517,-1665368408.92748,-1424511473.5549898,-253528015.96198988,,,,,,,,,,1176715946.695309,141572.9963835567,,,-7258763.0009236755,185975.3237210786,,-52522526.5684732,-47681178.52285914,-40785201.34903937,-7258763.0009236755,,,,,,,,,,33690565.29732543,4053.3777861967415,
National,Sheep,Pastoral,Juvenile Female,2017,-422275879.56262636,,3076196.5704101888,,,,,,,,,,-1639523962.1144352,-1531610044.3999357,-1222741952.2382376,-1114914258.423352,1031939884.2977933,,82316.07689568357,,-17693540.23888356,,128893.95401329362,,,,,,,,,,-68696756.31563829,-64175116.93762145,-51233411.569958575,-46715385.01027025,43238723.19168059,,3449.078882671079,
National,Sheep,Pastoral,Juvenile Female,2018,-443389673.54075813,,3230006.3989306986,,,,,,,,,,-1721500160.2201571,-1608190546.6199327,-1283879049.8501496,-1170659971.3445196,1083536878.512683,,86431.88074046775,,-16164768.104404204,,117757.15026808552,,,,,,,,,,-62761161.43939806,-58630204.547189556,-46806699.28372321,-42679043.052077554,39502774.68994201,,3151.0686702286257,
National,Sheep,Pastoral,Juvenile Female,2019,-465559157.2177963,,3391506.7188772336,,,,,,,,,,-1807575168.2311656,-1688600073.9509299,-1348073002.3426576,-1229192969.911746,1137713722.438317,,90753.47477749115,,-16015244.617438965,,116667.90113011752,,,,,,,,,,-62180623.09552596,-58087877.39663843,-46373739.10483088,-42284263.535522185,39137375.53430343,,3121.921405498539,
National,Sheep,Pastoral,Juvenile Female,2020,-488837115.07868576,,3561082.054821095,,,,,,,,,,-1897953926.6427236,-1773030077.648476,-1415476652.45979,-1290652618.407333,1194599408.560233,,95291.1485163657,,-13995900.02291273,,101957.37368395622,,,,,,,,,,-54340336.66021941,-50763640.76895202,-40526525.301593654,-36952687.212860085,34202586.8615734,,2728.281766184849,
National,Sheep,Pastoral,Juvenile Female,2021,-513278970.83262014,,3739136.15756215,,,,,,,,,,-1992851622.97486,-1861681581.5309,-1486250485.08278,-1355185249.3277,1254329378.9882448,,100055.705942184,,-14695695.02405837,,107055.24236815404,,,,,,,,,,-57057353.49323038,-53301822.80739963,-42552851.56667335,-38800321.5735031,35912716.20465207,,2864.6958544940917,
National,Sheep,Pastoral,Juvenile Male,2017,-194241607.53848028,,2267742.1322300234,,,,,,,,,,-1255124591.288477,-1260696788.0932076,-1079887791.6860397,-791610947.8680012,910994151.9271418,,82400.82608244258,,-8138806.560789663,,95019.3667456983,,,,,,,,,,-52590258.01752291,-52823735.45053565,-45247761.05011309,-33168837.80847348,38171045.197290204,,3452.6299098992654,
National,Sheep,Pastoral,Juvenile Male,2018,-203953687.91540432,,2381129.238841525,,,,,,,,,,-1317880820.852901,-1323731627.497868,-1133882181.2703419,-831191495.2614014,956543859.5234989,,86520.86738656473,,-7435590.555961552,,86809.42355990966,,,,,,,,,,-48046310.344146356,-48259614.663762875,-41338225.97080899,-30302956.006977115,34872958.46881692,,3154.3128786177367,
National,Sheep,Pastoral,Juvenile Male,2019,-214151372.31117487,,2500185.700783601,,,,,,,,,,-1383774861.8955464,-1389918208.872762,-1190576290.3338594,-872751070.024472,1004371052.4996738,,90846.91075589295,,-7366811.627591392,,86006.4397108197,,,,,,,,,,-47601883.81033708,-47813215.07315206,-40955848.96099414,-30022654.82243473,34550384.936219744,,3125.135605084081,
National,Sheep,Pastoral,Juvenile Male,2020,-224858940.9267335,,2625194.985822781,,,,,,,,,,-1452963604.9903233,-1459414119.3163996,-1250105104.8505518,-916388623.5256951,1054589605.1246576,,95389.2562936876,,-6437938.444919485,,75161.98224088052,,,,,,,,,,-41599814.5908011,-41784499.326921426,-35791770.972228356,-26237131.26802115,30193964.867319632,,2731.090690876761,
National,Sheep,Pastoral,Juvenile Male,2021,-236101887.97307014,,2756454.73511392,,,,,,,,,,-1525611785.2398398,-1532384825.28222,-1312610360.0930798,-962208054.7019801,1107319085.3808906,,100158.719108372,,-6759835.367165458,,78920.08135292455,,,,,,,,,,-43679805.32034116,-43873724.29326751,-37581359.52083979,-27548987.831422217,31703663.11068562,,2867.645225420599,
National,Sheep,Pastoral,Neonatal Combined,2017,,1056626090.7173123,5904564.14796132,,-1067669817.6519697,-738035847.2203987,-23436759.600503445,1056626090.7173123,,,,,,,,,,923068505.3330319,182585.37785142442,,,44273085.81519,247403.7670662855,,-44735822.70441984,-30924018.14202126,-982010.2665822487,44273085.81519,,,,,,,,,,38676965.77714169,7650.405543863937,
National,Sheep,Pastoral,Neonatal Combined,2018,,1109457395.2531781,6199792.355359387,,-1121053308.534568,-774937639.5814188,-24608597.580528736,1109457395.2531781,,,,,,,,,,969221930.5996835,191714.64674399566,,,40447765.44471184,226027.37885060368,,-40870520.55232537,-28252095.13603274,-897161.7901860827,40447765.44471184,,,,,,,,,,35335166.073520735,6989.388774183046,
National,Sheep,Pastoral,Neonatal Combined,2019,,1164930265.0158367,6509781.973127356,,-1177105973.961297,-813684521.5604901,-25839027.459555626,1164930265.0158367,,,,,,,,,,1017683027.1296676,201300.37908119545,,,40073625.16071988,223936.63423756158,,-40492469.7997505,-27990764.336139463,-888863.0779265603,40073625.16071988,,,,,,,,,,35008317.13825085,6924.737195235441,
National,Sheep,Pastoral,Neonatal Combined,2020,,1223176778.2666287,6835271.071783723,,-1235961272.6593614,-854368747.638514,-27130978.832532883,1223176778.2666287,,,,,,,,,,1068567178.4861511,211365.3980352552,,,35020785.80144756,195700.7101123933,,-35386818.78021468,-24461439.620281354,-776787.309209878,35020785.80144756,,,,,,,,,,30594156.901222177,6051.604691939996,
National,Sheep,Pastoral,Neonatal Combined,2021,,1284335617.1799603,7177034.62537291,,-1297759336.2923298,-897087185.0204401,-28487527.77415991,1284335617.1799603,,,,,,,,,,1121995537.4104588,221933.66793701798,,,36771825.091519944,205485.745618013,,-37156159.71922542,-25684511.60129543,-815626.6746703828,36771825.091519944,,,,,,,,,,32123864.74628329,6354.1849265369965,
National,Sheep,Pastoral,Neonatal Female,2017,1617871075.4881353,,3116885.941669851,,,,,,,,,,-1132749267.616328,-1399693179.5146255,-1203356191.597369,-1522250600.33414,945628940.4203173,,116121.9014996204,,67789491.09081125,,130598.85609868715,,,,,,,,,,-47462679.53522305,-58647743.79129557,-50421139.89506244,-63782952.222072795,39622257.67123957,,4865.55741456811,
National,Sheep,Pastoral,Neonatal Female,2018,1698764629.2625418,,3272730.238753344,,,,,,,,,,-1189386730.9971447,-1469677838.490357,-1263524001.1772375,-1598363130.3508472,992910387.4413333,,121927.99657460143,,61932286.507049024,,119314.74397059038,,,,,,,,,,-43361769.20741227,-53580412.141003095,-46064610.18876544,-58271923.97699352,36198782.062902264,,4445.159433515418,
National,Sheep,Pastoral,Neonatal Female,2019,1783702860.7256694,,3436366.750691011,,,,,,,,,,-1248856067.5470023,-1543161730.4148753,-1326700201.2360997,-1678281286.86839,1042555906.8133999,,128024.3964033315,,61359415.22461216,,118211.08715042307,,,,,,,,,,-42960674.500021584,-53084795.37714893,-45638514.305630416,-57732910.90801916,35863944.71274779,,4404.041878699731,
National,Sheep,Pastoral,Neonatal Female,2020,1872888003.7619524,,3608185.0882255617,,,,,,,,,,-1311298870.924352,-1620319816.9356186,-1393035211.2979045,-1762195351.2118092,1094683702.15407,,134425.61622349807,,53622673.987316914,,103305.98107478152,,,,,,,,,,-37543810.26215943,-46391391.86337116,-39884004.189379685,-50453431.614807114,31341899.33510711,,3848.741077853046,
National,Sheep,Pastoral,Neonatal Female,2021,1966532403.9500504,,3788594.34263684,,,,,,,,,,-1376863814.4705698,-1701335807.7824,-1462686971.8628,-1850305118.7724,1149417887.2617736,,141146.897034673,,56303807.68668277,,108471.28012852061,,,,,,,,,,-39421000.775267415,-48710961.45653973,-41878204.398848675,-52976103.19554748,32908994.30186247,,4041.178131745699,
National,Sheep,Pastoral,Neonatal Male,2017,1810155822.185604,,2787678.206291469,,,,,,,,,,-1044758938.367655,-1237110737.0567362,-1176228784.2758272,-992393177.2007256,929844935.6880326,,140901.11496102466,,75846304.34412573,,116804.91096759833,,,,,,,,,,-43775847.04835089,-51835469.80883618,-49284489.908050574,-41581699.22416899,38960901.111753695,,5903.817072972821,
National,Sheep,Pastoral,Neonatal Male,2018,1900663613.2948847,,2927062.1166060423,,,,,,,,,,-1096996885.286038,-1298966273.909573,-1235040223.4896185,-1042012836.0607619,976337182.4724343,,147946.1707090759,,69292968.2102002,,106712.63488001328,,,,,,,,,,-39993489.51971576,-47356737.980637856,-45026169.9892432,-37988922.299938075,35594568.58871456,,5393.710508296202,
National,Sheep,Pastoral,Neonatal Male,2019,1995696793.9596276,,3073415.2224363443,,,,,,,,,,-1151846729.5503402,-1363914587.6050522,-1296792234.6641,-1094113477.8638005,1025154041.596056,,155343.4792445297,,68652010.90341774,,105725.5470871385,,,,,,,,,,-39623551.270662464,-46918689.964827776,-44609679.638252825,-37637526.22103047,35265320.190096445,,5343.818892303158,
National,Sheep,Pastoral,Neonatal Male,2020,2095481633.65761,,3227085.9835581616,,,,,,,,,,-1209439066.0278568,-1432110316.9853044,-1361631846.3973045,-1148819151.75699,1076411743.675859,,163110.6532067562,,59995754.29087649,,92394.72903761179,,,,,,,,,,-34627461.2335975,-41002763.90650461,-38984894.154616676,-32891851.900014013,30818754.72068337,,4670.02264054006,
National,Sheep,Pastoral,Neonatal Male,2021,2200255715.3404903,,3388440.28273607,,,,,,,,,,-1269911019.3292499,-1503715832.83457,-1429713438.71717,-1206260109.3448398,1130232330.8596518,,171266.185867094,,62995542.00542031,,97014.46548949239,,,,,,,,,,-36358834.29527738,-43052902.10182986,-40934138.86234752,-34536444.49501472,32359692.456717532,,4903.523772567063,
National,Sheep,Pastoral,Overall,2017,9949383841.027355,3947441658.8461065,39448542.87182664,5962493639.3094225,-541045295.2459435,158940747.25647068,1937936549.7098837,3947441658.8461065,-18355781.44392872,-47586291.53368807,1120760844.276843,203424683.75074196,-947152848.459405,-411962205.1156788,-346249389.7370577,94937199.41365194,1365960201.7243016,937326012.4044812,417138.78187195456,1656631371.2560027,416883444.836227,165399496.42347613,1652910.844424568,249831037.56832632,-22670029.631832182,6659685.393571038,81200371.5632773,165399496.42347613,-769115.1053446283,-1993885.9992254993,46960359.461962774,8523581.387726681,-39686110.07085539,-17261392.861612517,-14507997.74864461,3977909.3225315074,57234317.57209343,39274361.43075122,17478.293645128026,69413564.08676384
National,Sheep,Pastoral,Overall,2018,10446853033.078724,4144813741.788412,41420970.01541798,6260618321.274894,-568097560.0082407,166887784.61929417,2034833377.1953783,4144813741.788412,-19273570.516125202,-49965606.11037254,1176798886.4906855,213595917.93827915,-994510490.8823752,-432560315.3714628,-363561859.2239108,99684059.38433456,1434258211.8105166,984192313.0247052,437995.7209655524,1739462939.8188026,380863531.0605311,151108510.12139925,1510094.652434802,228244926.286697,-20711274.6782699,6084269.658979014,74184428.81358923,151108510.12139925,-702661.3756001396,-1821608.5853337504,42902851.015303075,7787119.744912697,-36257117.43382092,-15769959.48802784,-13254465.53373629,3634206.6579620116,52289109.96192437,35880945.045778364,15968.11942774904,63416034.983032666
National,Sheep,Pastoral,Overall,2019,10969195684.73266,4352054428.877832,43492018.516188875,6573649237.338639,-596502438.0086532,175232173.85025835,2136575046.0551467,4352054428.877832,-20237249.041932106,-52463886.41589117,1235638830.8152194,224275713.83519268,-1044236015.4264944,-454188331.1400366,-381739952.18510675,104668262.35355091,1505971122.4010425,1033401928.6759404,459895.50701383007,1826436086.8097427,377340557.9591383,149710762.17985475,1496126.3346326982,226133669.44465086,-20519696.179315377,6027990.397243125,73498225.68323246,149710762.17985475,-696161.7847395353,-1804758.7755619218,42506001.28364432,7715089.184984139,-35921740.4837157,-15624087.965670038,-13131862.234285014,3600590.3853163826,51805437.693858474,35549047.67588095,15820.414933524715,62829439.0839186
National,Sheep,Pastoral,Overall,2020,11517655468.969296,4569657150.321724,45666619.441998325,6902331699.205573,-626327559.9090858,183993782.54277134,2243403798.3579044,4569657150.321724,-21249111.49402809,-55087080.736685276,1297420772.3559809,235489499.52695274,-1096447816.1978188,-476897747.6970382,-400826949.7943616,109901675.4712286,1581269678.5210946,1085072025.1097374,482890.28236452147,1917757891.1502297,329762101.6687751,130833896.69500928,1307481.409204641,197620723.5645612,-17932390.237331763,5267927.712263956,64230915.17465044,130833896.69500928,-608383.5103197346,-1577198.7248158639,37146466.291990995,6742302.067825725,-31392407.700825926,-13654063.883520026,-11476080.155877568,3146595.900350822,45273346.98446992,31066707.319575824,13825.636199743263,54907344.15362496
National,Sheep,Pastoral,Overall,2021,12093538242.417759,4798140007.8378105,47949950.41409825,7247448284.165851,-657643937.9045401,193193471.66990995,2355573988.2757998,4798140007.8378105,-22311567.068729877,-57841434.77351999,1362291810.9737797,247263974.5033002,-1151270207.00771,-500742635.0818901,-420868297.28408,115396759.24479008,1660333162.4471493,1139325626.3652244,507034.7964827476,2013645785.7077415,346250206.75221384,137375591.52975976,1372855.479664873,207501759.7427892,-18829009.74919835,5531324.097877155,67442460.93338296,137375591.52975976,-638802.6858357323,-1656058.66105667,39003789.60659054,7079417.171217007,-32962028.08586723,-14336767.077696027,-12049884.163671458,3303925.695368365,47537014.333693415,32620042.685554616,14516.918009730427,57652711.36130622
Oromia,Cattle,Crop livestock mixed,Adult Combined,2021,,,154682955.29759592,,,,,,,,,,,,,,,,6230768.252644801,,,,4428729.142723448,,,,,,,,,,,,,,,,178393.18423258077,
Oromia,Cattle,Crop livestock mixed,Adult Female,2021,-2453733793078.109,63361091242.68994,130353664.836536,-2517225237985.6353,,,,63361091242.68994,,,,,,,,,502991594781.721,720139244374.9489,4466406.22796713,878408262557.8667,-70252875224.57402,1814091997.1524594,3732156.999532994,-72070699378.72601,,,,1814091997.1524594,,,,,,,,,14401157063.937819,20618313454.422,127877.71856946778,25149715197.22158
Oromia,Cattle,Crop livestock mixed,Adult Male,2021,-2617305252424.1567,-21848482401.680176,24329290.4610599,-2595481099312.9375,,,,-21848482401.680176,,,,,,,,,502339074164.01385,722977506210.2266,4344385.85129622,880364140533.2174,-74936091210.00655,-625544104.3936743,696572.1431904539,-74311243677.75606,,,,-625544104.3936743,,,,,,,,,14382474740.017204,20699575755.626366,124384.15202149951,25205713957.86319
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2021,,-16066296093.879883,332484566.877886,,,,,-16066296093.879883,,,,,,,,,,752653754553.9808,46739852.71242239,,,-459994274.0277836,9519368.750131207,,,,,-459994274.0277836,,,,,,,,,,21549236700.064793,1338209.1610278655,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2021,130274997684.76025,,169728838.107264,,,,,,,,,,,,,,759456673400.16,,33212873.7249328,,3729904679.57328,,4859507.954448248,,,,,,,,,,,,,,21744011133.30272,,950918.0988701336,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2021,43709451312.87988,,162755728.770622,,,,,,,,,,,,,,716046037515.2131,,32886453.905987,,1251445710.1584184,,4659860.795682958,,,,,,,,,,,,,,20501120810.461773,,941572.3699748812,
