species,production_system,item,group,age_group,sex,year,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_all_mort_25_imp,mean_all_mort_50_imp,mean_all_mort_75_imp,mean_mortality_zero,stdev_mortality_zero,mean_current_repro_25_imp,mean_current_repro_50_imp,mean_current_repro_75_imp,mean_current_repro_100_imp,mean_current_growth_25_imp_all,mean_current_growth_50_imp_all,mean_current_growth_75_imp_all,mean_current_growth_100_imp_all,mean_current_usd,stdev_current_usd,mean_ideal_usd,stdev_ideal_usd,mean_all_mort_25_imp_usd,mean_all_mort_50_imp_usd,mean_all_mort_75_imp_usd,mean_mortality_zero_usd,stdev_mortality_zero_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd
Sheep,Crop livestock mixed,Value of Manure,Juvenile Female,Juvenile,Female,2021.0,69848245.495002,1235564.47804814,102290633.925,9134641.5782237,72028372.5795313,74807310.8183609,77514934.0910785,79681095.5309212,1773977.1202278,73824856.8540701,75292869.167375,77276496.098436,92829042.6305324,68887933.1423773,68817723.0118772,69036488.9810875,69886250.587799,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Manure,Juvenile Male,Juvenile,Male,2021.0,52939373.6841344,1636550.6786915,81736853.7278072,8224225.92418834,54752146.5928913,57231564.5634405,59288677.0930735,61021040.4743881,1613122.31117357,56293466.3773767,58232036.7558172,60259012.3693643,74944725.5289609,52243568.7616473,52390458.8702224,52448910.2437629,53690060.6127474,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Manure,Adult Female,Adult,Female,2021.0,785114742.200309,1908176.12195435,831331498.071849,8348348.43570355,791416508.730859,799086332.657695,806871990.864587,815038602.764814,1449220.37948231,786534322.539881,787129643.181716,787641365.036405,801561051.004896,782104912.717249,782358330.211079,782966835.456669,783363553.873686,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Manure,Adult Male,Adult,Male,2021.0,167411055.483092,1318217.81248309,192156192.60496,6906321.76591212,170000036.770606,173215211.150845,175929545.486925,178411748.313422,1197831.32560598,169706151.304078,171175945.009316,172625646.100633,182576202.016782,166787886.739315,166808549.53769,166803713.272709,167966253.557453,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Hides,Juvenile Female,Juvenile,Female,2021.0,8034949.05855935,867172.710940631,0.0,0.0,5745638.75146166,4134779.52433221,2168272.88041785,0.0,0.0,7883661.880605,8446798.88875939,8856646.58030415,10641510.876923,7569306.51703328,8003223.69570815,8075397.36216304,8127946.82629589,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Hides,Juvenile Male,Juvenile,Male,2021.0,6351138.14792237,751729.886615677,0.0,0.0,4469100.48463044,3050850.79279532,1564552.87342924,0.0,0.0,6603548.3294634,6533621.82561758,6418963.50368781,8194381.96688219,5761032.30281801,5954950.95088809,5612273.4849729,5625888.11754887,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Hides,Adult Female,Adult,Female,2021.0,15821065.0991841,1254938.01164331,0.0,0.0,12734567.0176354,8486558.91952326,4594876.03829315,0.0,0.0,17202486.6813696,16992017.7402922,17498392.477013,16692580.9687426,17030437.3199438,16568316.5141324,16760116.6592394,16864538.4354629,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Value of Hides,Adult Male,Adult,Male,2021.0,4386245.87200906,329768.336756588,0.0,0.0,3427150.02446738,2115057.2220499,1114191.79450465,0.0,0.0,4373144.78651422,4299490.17558528,4413808.43636467,4916526.42190765,4376634.70541903,4361898.44151779,4597489.11956005,4582428.53254302,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Neonatal Female,Neonatal,Female,2021.0,399115343.796138,143818281.208707,4245062545.36034,609808464.540798,385894410.631508,627767636.031361,786974189.378113,1060938873.5898,215838687.940722,772177299.987514,1217667761.08414,1300923162.85425,2811178409.10557,302612001.807918,370844983.470319,321920094.01474,350627999.29039,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Neonatal Male,Neonatal,Male,2021.0,391162725.089007,132488556.659822,4167566967.98043,867541410.604409,599143899.052917,954173057.317275,1146552963.17135,1182769431.42791,220939240.776669,837203810.89741,1191932491.77837,1267361939.69783,2483800610.47162,292108985.637479,343494257.242752,289236708.883109,281691921.265455,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Juvenile Female,Juvenile,Female,2021.0,453013631.099437,112015655.737595,5463162883.09488,1774186834.19112,649637506.018743,977966335.132052,1239381893.5354,1674192862.74136,368897544.553961,989150206.431029,1228699173.98185,1520815192.14146,3556253733.29891,359700539.278244,349944173.391743,349845188.652917,444064872.089173,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Juvenile Male,Juvenile,Male,2021.0,3638611005.65757,518167232.74703,10752292257.3693,1898171751.52269,4144111401.54872,4648936386.24718,5002664746.31116,4735033603.16307,705842781.806807,4718140621.69766,5169568810.54414,5521329073.33235,8153724335.94163,3767027812.22424,3888425258.09339,3871989242.97608,4190279905.22098,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Adult Female,Adult,Female,2021.0,5249544210.22972,290434988.801784,12801399198.4705,1921839948.27593,5895622071.77173,6855494723.09,7827345105.52348,9003180456.24259,826099332.795981,5299333748.62691,5618041597.60431,5998665495.45151,8210701973.35094,4980956755.42158,5129348956.64586,5303625345.87857,5431599723.85444,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Adult Male,Adult,Male,2021.0,11426671044.9499,2201800327.59188,21274184059.0529,3418797323.42943,15371378756.4487,16319684657.8946,17154983530.7383,14308108362.131,3628405377.07312,13221447517.5335,12310715328.5649,13210258024.5739,16282013036.7166,12943891583.7636,11445760723.5728,12083158643.3107,14554738270.0367,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Neonatal Female,Neonatal,Female,2021.0,123552239.215188,9274888.80135529,245699442.813082,41128097.7086734,128627977.849774,141950154.034694,143949842.208731,146516413.936876,14531417.079797,135798243.764489,149476079.387248,157572104.081004,200247226.675713,127364512.410535,133783344.579099,136747358.583605,148181262.103385,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Neonatal Male,Neonatal,Male,2021.0,128204786.341438,10743438.899475,267959228.919417,31799159.8414508,126029598.090714,134841105.261373,141066138.477305,147233941.49262,11245370.1475826,137776667.799617,150299334.590464,143707683.148017,203798139.941076,133576638.541477,134920788.692319,135799577.323288,155872449.844613,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Juvenile Female,Juvenile,Female,2021.0,215458975.81336,12488517.9451516,299429501.654429,32002217.4668469,207390425.464437,232568414.306826,229826630.164498,230678202.704573,16596522.9858283,215980952.975395,220204472.786501,227393890.064237,260388550.842816,209460711.742611,202410795.514813,198925707.026758,200024492.538233,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Juvenile Male,Juvenile,Male,2021.0,154393865.020813,12931455.1978622,254430411.203592,33716705.64832,159221466.636988,168120819.076255,171099051.402229,177457082.374379,10949295.3934146,165281356.406119,172117577.505989,173861566.764793,208034214.642149,158603526.269715,163153570.013012,164951059.223188,165370003.262116,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Adult Female,Adult,Female,2021.0,2018209768.72175,109859972.807793,2288805635.26325,168891563.528448,2095154272.19504,2077361453.54306,2077536029.26919,2173149779.08544,183725509.066734,2076825626.41322,2041221041.94671,2095608816.86568,2130925940.15121,2050087543.74139,2187729769.49395,2148107018.79779,2116053502.81819,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Adult Male,Adult,Male,2021.0,484793506.770124,59274468.654718,591526033.768476,51525848.5900336,512385979.139305,490531226.130017,544721492.280014,507816453.543585,25799062.7218922,482623997.115469,507615138.999223,521709299.916446,545954942.218183,497715251.910284,485742672.401497,504253500.425472,513773295.240592,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Neonatal Female,Neonatal,Female,2021.0,889086034.45685,50249823.6463703,1391982151.30833,180713920.508746,916046876.451187,956381115.341044,994694943.073371,1028313328.56192,53024202.8508437,978120930.382648,1030700550.01518,1091377796.61852,1388146698.9005,851397915.551837,863422762.011137,858641964.442135,879582111.234322,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Neonatal Male,Neonatal,Male,2021.0,867626012.80281,50129370.1801485,1348708122.37263,132813313.124902,938315951.11166,960185104.470937,986783907.512872,987577790.973441,47763306.0547646,991794589.454385,1032147313.42008,1116362490.46011,1431072522.85909,885523294.612673,869936374.496175,854849510.15079,887749777.663204,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Juvenile Female,Juvenile,Female,2021.0,775312921.102558,29315743.8399464,984495214.426336,93738191.272046,799591741.008136,816714657.423731,854548940.656981,899479938.804268,30888235.4366559,798590919.228165,838778752.994776,842941791.49631,1055305171.97071,753580923.828358,759922640.858572,772893486.288732,785818102.249073,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Juvenile Male,Juvenile,Male,2021.0,595111865.805577,42751004.8277783,763110558.443771,76638065.2228122,623560677.233164,643978328.030821,640966060.487204,678145517.664945,45017698.7922314,617985222.220742,654166583.501146,661827019.26298,795188058.516305,576399079.072894,581076639.195876,577321256.866471,592714224.734522,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Adult Female,Adult,Female,2021.0,5685889385.23822,285036115.267432,5254681670.84181,207644737.898689,5802093824.64187,5845902795.51802,5885922028.10313,6040144888.80038,317611645.180873,5772948782.79485,5824041453.82685,5669967571.08508,5950674632.80319,5841721331.20553,5737588054.91538,5696706948.58525,5783337944.47693,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Adult Male,Adult,Male,2021.0,1247079485.23761,110667785.780424,1225104382.22583,88819071.0322089,1242190515.08678,1286061934.62366,1304104101.13534,1295947997.9614,61985982.5868531,1229892352.68389,1265534327.10031,1262039073.08726,1349924544.01902,1216109505.6936,1234057281.13841,1196149345.99214,1228952531.57209,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Neonatal Female,Neonatal,Female,2021.0,5618240.43435861,187023.215446671,0.0,0.0,5709756.15029988,6015641.18246016,6219755.62193943,6445756.61934539,327553.785919334,6143488.74674551,6483526.82615573,6740639.83301926,9027399.73472022,5468271.36088686,5463253.85013444,5500067.89382452,5651685.93929176,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Neonatal Male,Neonatal,Male,2021.0,5605779.22427092,227452.680538182,0.0,0.0,5673379.40878966,5960371.81480614,6264728.44896663,6467677.96513565,254122.660430751,6176131.60199038,6533292.67834133,6741948.90039613,9129564.43234411,5383149.68632291,5457159.10666559,5455762.0223722,5650924.38784638,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Juvenile Female,Juvenile,Female,2021.0,4812006.29189886,186380.294688195,0.0,0.0,4987649.72200616,5190937.02482241,5348707.17930721,5489020.72128765,149611.346918672,5117319.72351409,5249665.0614082,5377000.17185712,6485095.91495942,4756405.87927596,4785789.60066395,4799368.92174871,4795094.56729257,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Juvenile Male,Juvenile,Male,2021.0,3706192.41136146,158086.08826464,0.0,0.0,3802173.13795288,3945761.43827687,4135450.47044698,4216472.72536955,122191.936581238,3924842.7673258,4051579.77158436,4192162.38061161,5261286.90622098,3587663.68005425,3614255.49566348,3668190.43238007,3744507.69185634,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Adult Female,Adult,Female,2021.0,36234909.9844078,858696.755175741,0.0,0.0,36586014.5646872,36865922.0745397,37123885.2142863,38144174.0540437,881543.072987565,36708564.0707083,36312325.241351,36311683.301078,36977764.3380996,36318187.849252,36394905.698509,36323422.9931492,36572339.0332909,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Adult Male,Adult,Male,2021.0,7721941.76954606,191412.154373845,0.0,0.0,7911901.2676977,8052206.89710562,8160449.48638521,8316069.28930032,219124.44213152,7892694.52965503,7894960.46122806,7921670.91863163,8564044.52726127,7763801.20147558,7757165.62175357,7802892.78566091,7839167.14645421,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Neonatal Female,Neonatal,Female,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Neonatal Male,Neonatal,Male,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Juvenile Female,Juvenile,Female,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Juvenile Male,Juvenile,Male,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Adult Female,Adult,Female,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Adult Male,Adult,Male,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Infrastructure Cost,Neonatal Female,Neonatal,Female,2021.0,2070822.0,0.0,2070822.0,0.0,2070822.0,2070822.0,2070822.0,2070822.0,0.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Infrastructure Cost,Neonatal Male,Neonatal,Male,2021.0,2070822.0,0.0,2070822.0,0.0,2070822.0,2070822.0,2070822.0,2070822.0,0.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,2070822.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Infrastructure Cost,Juvenile Female,Juvenile,Female,2021.0,1915971.0,0.0,1915971.0,0.0,1915971.0,1915971.0,1915971.0,1915971.0,0.0,1915971.0,1915971.0,1915971.0,1915971.0,1915971.0,1915971.0,1915971.0,1915971.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Infrastructure Cost,Juvenile Male,Juvenile,Male,2021.0,1147386.0,0.0,1147386.0,0.0,1147386.0,1147386.0,1147386.0,1147386.0,0.0,1147386.0,1147386.0,1147386.0,1147386.0,1147386.0,1147386.0,1147386.0,1147386.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Infrastructure Cost,Adult Female,Adult,Female,2021.0,14049629.0,0.0,14049629.0,0.0,14049629.0,14049629.0,14049629.0,14049629.0,0.0,14049629.0,14049629.0,14049629.0,14049629.0,14049629.0,14049629.0,14049629.0,14049629.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Infrastructure Cost,Adult Male,Adult,Male,2021.0,3048715.0,0.0,3048715.0,0.0,3048715.0,3048715.0,3048715.0,3048715.0,0.0,3048715.0,3048715.0,3048715.0,3048715.0,3048715.0,3048715.0,3048715.0,3048715.0,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Neonatal Female,Neonatal,Female,2021.0,1020327336.1064,50628985.0534112,1639752416.12141,211381815.324471,1052455432.45126,1106417732.5582,1146935362.90404,1183346321.11814,60727518.2586689,1122133484.89388,1188730978.22858,1257761362.53254,1599492147.31093,986301521.323259,1004740182.44037,1002960212.91956,1035485881.277,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Neonatal Male,Neonatal,Male,2021.0,1003507400.36852,55898237.5433591,1618738173.29205,160229048.931023,1072089750.61116,1103057403.54712,1136185596.43914,1143350232.4312,42182014.1313406,1137818210.85599,1191050762.68888,1268882944.50853,1646071049.23251,1026553904.84047,1012385144.29516,998175671.496451,1051343973.89566,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Juvenile Female,Juvenile,Female,2021.0,997499874.207817,26487322.6703711,1285840687.08077,122013102.475214,1013885787.19458,1056389979.75538,1091640249.00079,1137563133.23013,42208434.1948804,1021605162.92707,1066148861.84269,1077628652.7324,1324094789.72849,969714012.450245,969035196.97405,978534533.237239,992553660.354599,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Juvenile Male,Juvenile,Male,2021.0,754359309.237752,50876127.3739692,1018688355.64736,101465607.054806,787731703.008105,817192294.545353,817347948.35988,860966458.764693,37474520.5463304,788338807.394186,831483126.77872,841028134.408384,1009630946.06467,739737655.022662,748991850.704551,747087892.522039,762976121.688494,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Adult Female,Adult,Female,2021.0,7754383692.94438,256707517.329726,7557536935.10505,133737478.332726,7947883740.4016,7974179800.13563,8014631571.5866,8265488470.93986,329508944.323423,7900532602.27878,7915624450.01492,7815937700.25184,8132627966.2925,7942176691.79617,7975762359.10785,7895187019.37619,7950013415.32841,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Adult Male,Adult,Male,2021.0,1742643648.77728,117998143.706175,1819679130.9943,108884078.739701,1765537110.49378,1787694082.65078,1860034757.90174,1815129235.79428,66226372.5279989,1723457759.32901,1784093141.56076,1794718758.92234,1907492245.76446,1724637273.80536,1730605834.16166,1711254454.20327,1753613708.95914,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Neonatal Female,Neonatal,Female,2021.0,-621211992.310258,142942896.723207,2605310129.23893,633056844.538729,-666561021.819753,-478650096.526837,-359961173.525928,-122407447.528339,220794428.98841,-349956184.906369,28936782.8555553,43161800.3217066,1211686261.79464,-683689519.515342,-633895198.97005,-681040118.904824,-684857881.986608,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Neonatal Male,Neonatal,Male,2021.0,-612344675.279511,162608078.091139,2548828794.68838,903784186.942057,-472945851.558247,-148884346.229841,10367366.732204,39419198.9967107,192073593.805201,-300614399.958583,881729.089487708,-1521004.81069676,837729561.239112,-734444919.202994,-668890887.052408,-708938962.613342,-769652052.630207,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Juvenile Female,Juvenile,Female,2021.0,-544486243.10838,105361144.517806,4177322196.01411,1689883738.60203,-364248281.175836,-78423644.623328,147741644.53461,536629729.511229,402370306.61073,-32454956.4960451,162550312.139168,443186539.409052,2232158943.57042,-610013473.172,-619091023.582307,-628689344.584322,-548488788.265426,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Juvenile Male,Juvenile,Male,2021.0,2884251696.41982,503214596.496655,9733603901.7219,1869602903.45955,3356379698.54062,3831744091.70182,4185316797.95128,3874067144.39838,727589149.847521,3929801814.30347,4338085683.76542,4680300938.92396,7144093389.87695,3027290157.20157,3139433407.38884,3124901350.45405,3427303783.53249,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Adult Female,Adult,Female,2021.0,-2504839482.71466,373318854.624541,5243862263.36541,1916247716.64597,-2052261668.62987,-1118685077.04563,-187286466.063123,737691985.302735,878006915.768933,-2601198853.65186,-2297582852.41061,-1817272204.80033,78074007.058441,-2961219936.3746,-2846413402.46198,-2591561673.49762,-2518413691.47397,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Adult Male,Adult,Male,2021.0,9684027396.17259,2196926511.10009,19454504928.0586,3419971413.13223,13605841645.9549,14531990575.2438,15294948772.8365,12492979126.3367,3609258857.21363,11497989758.2045,10526622187.0041,11415539265.6516,14374520790.9522,11219254309.9582,9715154889.41118,10371904189.1075,12801124561.0775,,,,,,,,,,,,,,,,,
