Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,161501,,9724545,,,4
H3,2010,2010,2010,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,820000,,9200011,,,0
H3,2010,2010,2010,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,13000,,33067,,,0
H3,2010,2010,2010,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,443254,,904996,,,0
H3,2010,2010,2010,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,120792,,239566,,,0
H3,2010,2010,2010,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,,,263,,,0
H3,2010,2010,2010,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,44305300,,,,,,132147553,,,4
H3,2010,2010,2010,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,3380796,,,,3718424,,3928437,,,0
H3,2010,2010,2010,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,11674495,,16299800,,,6
H3,2010,2010,2010,6,1,4,Re-Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,49316,,,,120084,,133723,,,0
H3,2010,2010,2010,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,,,25900,,,0
H3,2010,2010,2010,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,284502,,,,579721,,597479,,,0
H3,2010,2010,2010,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,380176,,,,828531,,261394,,,0
H3,2010,2010,2010,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",7,Volume in litres,1552794,,,,1552794,,93076,,,0
H3,2010,2010,2010,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,,,1240703,,,6
H3,2010,2010,2010,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,436,,31916,,,2
H3,2010,2010,2010,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,2406804,,,,4517805,,2446568,,,0
H3,2010,2010,2010,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1840464,,,,2459960,,6425062,,,0
H3,2010,2010,2010,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,1528,,73032,,,0
H3,2010,2010,2010,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,392374,,,,1013279,,203934,,,0
H3,2010,2010,2010,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,750233,,,,,,10510272,,,0
H3,2010,2010,2010,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,303447,,,,,,401576,,,0
H3,2010,2010,2010,6,1,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,3700,,,,205,,5402,,,0
H3,2010,2010,2010,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,80,,,,19,,633,,,0
H3,2010,2010,2010,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,23000,,,,23900,,94748,,,0
H3,2010,2010,2010,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,13000,,,,15850,,59240,,,0
H3,2010,2010,2010,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,85475,,,,156910,,75239,,,0
H3,2010,2010,2010,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,31,,,,,,16205,,,0
H3,2010,2010,2010,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1833387,,,,2826671,,2202709,,,0
H3,2010,2010,2010,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,578078,,,,986593,,1407328,,,0
H3,2010,2010,2010,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,91176,,,,128971,,333417,,,0
H3,2010,2010,2010,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1211680,,,,,,2102937,,,0
H3,2010,2010,2010,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1360,,,,,,3055,,,0
H3,2010,2010,2010,6,1,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,,,,,8900,,14094,,,0
H3,2010,2010,2010,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1000,,,,,,3281,,,0
H3,2010,2010,2010,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,134321,,,,8560,,821647,,,0
H3,2010,2010,2010,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,2,,119,,,2
H3,2010,2010,2010,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",1,No Quantity,0,,,,2500,,10332,,,2
H3,2011,2011,2011,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1970,,,,125434,,222614,,,0
H3,2011,2011,2011,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,90,,,,2830,,6212,,,2
H3,2011,2011,2011,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,118904,,,,3249500,,12892833,,,0
H3,2011,2011,2011,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,106780,,,,2995300,,9251490,,,0
H3,2011,2011,2011,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,800762,,,,17541173,,46145864,,,4
H3,2011,2011,2011,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,107750,,,,4230961,,11103436,,,4
H3,2011,2011,2011,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,23475,,,,766477,,1613619,,,2
H3,2011,2011,2011,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,12208,,,,292101,,839140,,,2
H3,2011,2011,2011,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,18,,,,162,,1253,,,2
H3,2011,2011,2011,6,1,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,8310,,,,236565,,579059,,,6
H3,2011,2011,2011,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,3679,,,,154714,,399300,,,0
H3,2011,2011,2011,6,1,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4954,,,,37800,,345233,,,2
H3,2011,2011,2011,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,359,,,,142230,,368592,,,4
H3,2011,2011,2011,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4800747,,,,80210033,,196336667,,,4
H3,2011,2011,2011,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,17,,,,35,,1165,,,2
H3,2011,2011,2011,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,19402,,,,861602,,3565683,,,0
H3,2011,2011,2011,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,28,,,,857,,13429,,,0
H3,2011,2011,2011,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,22,,,,245,,1500,,,2
H3,2011,2011,2011,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,607452,,,,15528001,,38840779,,,0
H3,2011,2011,2011,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1040,,,,21120,,52312,,,0
H3,2011,2011,2011,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,982,,,,24550,,34176,,,0
H3,2011,2011,2011,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,523560,,,,13095787,,37859839,,,0
H3,2011,2011,2011,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,17820,,,,425419,,1273387,,,0
H3,2011,2011,2011,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,8450812,,,,238011378,,607913183,,,0
H3,2011,2011,2011,6,1,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,8,,,,209,,542,,,6
H3,2011,2011,2011,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,107298,,,,3047915,,7375464,,,2
H3,2011,2011,2011,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,16972,,,,396982,,1182608,,,2
H3,2011,2011,2011,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2284,,,,69250,,250980,,,0
H3,2011,2011,2011,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,8389849,,,,227877178,,563367780,,,0
H3,2011,2011,2011,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1776403,,,,42953070,,109837407,,,0
H3,2011,2011,2011,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4,,,,30,,277,,,2
H3,2011,2011,2011,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4227,,,,44733,,488559,,,0
H3,2011,2011,2011,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,750,,,,23520,,39271,,,0
H3,2011,2011,2011,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,15231,,,,268716,,1061296,,,2
H3,2011,2011,2011,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,15841,,,,269459,,1088904,,,2
H3,2011,2011,2011,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,19097,,,,1288659,,3339577,,,4
H3,2011,2011,2011,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,333613,,,,8797500,,22932000,,,2
H3,2011,2011,2011,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,213530,,,,5227200,,14879000,,,2
H3,2011,2011,2011,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,0,,,,19,,1,,,2
H3,2011,2011,2011,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,0,,,,8455,,29382,,,2
H3,2011,2011,2011,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,101596,,,,1402021,,6265815,,,2
H3,2011,2011,2011,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2,,,,386,,1000,,,4
H3,2011,2011,2011,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,687830,,,,19508754,,50557186,,,4
H3,2011,2011,2011,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1272,,,,29545,,72319,,,4
H3,2011,2011,2011,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,337,,,,238828,,618925,,,4
H3,2011,2011,2011,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,55950,,,,238736,,3845885,,,2
H3,2011,2011,2011,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,73840,,,,1958551,,5075611,,,6
H3,2011,2011,2011,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,46107,,,,1329502,,2921200,,,0
H3,2011,2011,2011,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,5989,,,,189598,,516878,,,0
H3,2011,2011,2011,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,71490,,,,1974929,,4490683,,,0
H3,2011,2011,2011,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,98286,,,,2551740,,6420459,,,0
H3,2011,2011,2011,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,24328,,,,676630,,1695752,,,0
H3,2011,2011,2011,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,34196,,,,859490,,2306755,,,0
H3,2011,2011,2011,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,24486,,,,708633,,1343017,,,2
H3,2011,2011,2011,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,19,,,,600,,1311,,,2
H3,2011,2011,2011,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,160,,,,4233,,10970,,,6
H3,2011,2011,2011,6,1,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,220,,,,6265,,15336,,,6
H3,2011,2011,2011,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,452335,,,,8941132,,29233195,,,4
H3,2011,2011,2011,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,6790605,,,,145424862,,393961329,,,4
H3,2011,2011,2011,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1,,,,7,,3902,,,0
H3,2011,2011,2011,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2234146,,,,62318025,,146590376,,,0
H3,2011,2011,2011,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,12464,,,,310750,,1098781,,,0
H3,2011,2011,2011,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,80692,,,,2248622,,5546613,,,2
H3,2011,2011,2011,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1396,,,,29961,,97304,,,2
H3,2011,2011,2011,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,574910,,,,14965346,,45186512,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,105676,,,,2930099,,10209114,,,0
H3,2011,2011,2011,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,210,,,,11751,,12956,,,6
H3,2011,2011,2011,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4272,,,,95222,,293638,,,2
H3,2011,2011,2011,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,21719,,,,853390,,1513410,,,2
H3,2011,2011,2011,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,335,,,,3195,,7820,,,4
H3,2011,2011,2011,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,36,,,,20142,,52989,,,4
H3,2011,2011,2011,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,36,,,,20176,,52976,,,4
H3,2011,2011,2011,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,152586,,,,2604130,,9810648,,,2
H3,2011,2011,2011,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,0,,,,3328254,,10946995,,,6
H3,2011,2011,2011,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,57775,,,,1692281,,4783673,,,0
